"cond"	"subj"	"yoke"	"phase"	"block"	"trial"	"s1"	"s2"	"s3"	"s4"	"s5"	"resp"	"rt"	"correct"
"single"	1	0	2	3	11	2	2	2	2	1	"B"	3.898906	"Y"
"single"	1	0	2	3	12	1	1	2	1	2	"A"	4.331406	"Y"
"single"	1	0	2	3	13	2	2	2	2	2	"B"	3.349531	"Y"
"single"	1	0	2	3	14	1	1	1	2	1	"A"	4.168125	"Y"
"single"	1	0	2	3	15	2	1	2	1	1	"A"	5.220313	"Y"
"single"	1	0	2	3	16	1	2	2	1	1	"A"	4.551719	"Y"
"single"	1	0	2	3	17	2	2	1	1	1	"A"	4.011094	"Y"
"single"	1	0	2	3	18	2	2	1	1	2	"B"	4.448125	"Y"
"single"	1	0	2	3	19	2	1	1	1	2	"A"	3.081563	"Y"
"single"	1	0	2	3	20	1	2	1	2	2	"B"	5.929688	"Y"
"single"	1	0	2	3	21	2	2	1	2	1	"B"	4.340156	"Y"
"single"	1	0	2	3	22	2	1	2	1	2	"B"	4.009062	"Y"
"single"	1	0	2	3	23	2	2	2	1	1	"B"	5.101406	"Y"
"single"	1	0	2	3	24	1	1	1	1	2	"A"	3.290781	"Y"
"single"	1	0	2	3	25	1	1	2	1	1	"A"	3.621875	"Y"
"single"	1	0	2	3	26	1	2	2	2	1	"B"	4.061719	"Y"
"single"	1	0	2	3	27	2	2	2	1	2	"B"	5.331875	"Y"
"single"	1	0	2	3	28	1	2	1	1	2	"A"	4.338594	"Y"
"single"	1	0	2	3	29	1	1	1	2	2	"A"	6.211406	"Y"
"single"	1	0	2	3	30	2	1	1	2	2	"B"	5.219219	"Y"
"single"	1	0	2	3	31	2	2	1	2	2	"B"	4.89	"Y"
"single"	1	0	2	3	32	2	1	1	1	1	"A"	3.63125	"Y"
"single"	1	0	2	4	1	1	1	2	2	1	"B"	29.44062	"N"
"single"	1	0	2	4	2	2	1	2	2	1	"B"	14.92937	"Y"
"single"	1	0	2	4	3	1	1	2	2	2	"B"	14.50062	"Y"
"single"	1	0	2	4	4	1	1	1	1	1	"A"	6.318594	"Y"
"single"	1	0	2	4	5	1	2	2	1	2	"B"	3.681719	"Y"
"single"	1	0	2	4	6	1	2	1	2	1	"A"	2.688281	"Y"
"single"	1	0	2	4	7	1	2	1	1	1	"A"	15.53953	"Y"
"single"	1	0	2	4	8	2	1	1	2	1	"A"	5.330625	"Y"
"single"	1	0	2	4	9	2	1	2	2	2	"B"	2.91125	"Y"
"single"	1	0	2	4	10	1	2	2	2	2	"B"	3.679844	"Y"
"single"	1	0	2	4	11	2	2	2	2	1	"B"	5.220313	"Y"
"single"	1	0	2	4	12	1	1	2	1	2	"B"	2.911719	"N"
"single"	1	0	2	4	13	2	2	2	2	2	"B"	5.110312	"Y"
"single"	1	0	2	4	14	1	1	1	2	1	"A"	2.250313	"Y"
"single"	1	0	2	4	15	2	1	2	1	1	"A"	4.670469	"Y"
"single"	1	0	2	4	16	1	2	2	1	1	"A"	4.950469	"Y"
"single"	1	0	2	4	17	2	2	1	1	1	"A"	15.15922	"Y"
"single"	1	0	2	4	18	2	2	1	1	2	"B"	4.009219	"Y"
"single"	1	0	2	4	19	2	1	1	1	2	"A"	4.230156	"Y"
"single"	1	0	2	4	20	1	2	1	2	2	"B"	3.789844	"Y"
"single"	1	0	2	4	21	2	2	1	2	1	"B"	3.900938	"Y"
"single"	1	0	2	4	22	2	1	2	1	2	"B"	4.28125	"Y"
"single"	1	0	2	4	23	2	2	2	1	1	"B"	5.930156	"Y"
"single"	1	0	2	4	24	1	1	1	1	2	"A"	4.009219	"Y"
"single"	1	0	2	4	25	1	1	2	1	1	"A"	2.801563	"Y"
"single"	1	0	2	4	26	1	2	2	2	1	"B"	5.440938	"Y"
"single"	1	0	2	4	27	2	2	2	1	2	"B"	7.138281	"Y"
"single"	1	0	2	4	28	1	2	1	1	2	"A"	3.350312	"Y"
"single"	1	0	2	4	29	1	1	1	2	2	"A"	2.861406	"Y"
"single"	1	0	2	4	30	2	1	1	2	2	"B"	2.640781	"Y"
"single"	1	0	2	4	31	2	2	1	2	2	"B"	6.918906	"Y"
"single"	1	0	2	4	32	2	1	1	1	1	"A"	2.801094	"Y"
"single"	1	0	2	5	1	1	1	2	2	1	"A"	7.29875	"Y"
"single"	1	0	2	5	2	2	1	2	2	1	"B"	5.06125	"Y"
"single"	1	0	2	5	3	1	1	2	2	2	"B"	2.911406	"Y"
"single"	1	0	2	5	4	1	1	1	1	1	"A"	2.361406	"Y"
"single"	1	0	2	5	5	1	2	2	1	2	"B"	4.620781	"Y"
"single"	1	0	2	5	6	1	2	1	2	1	"A"	4.401563	"Y"
"single"	1	0	2	5	7	1	2	1	1	1	"A"	2.361875	"Y"
"single"	1	0	2	5	8	2	1	1	2	1	"A"	4.181875	"Y"
"single"	1	0	2	5	9	2	1	2	2	2	"B"	4.610938	"Y"
"single"	1	0	2	5	10	1	2	2	2	2	"B"	6.478594	"Y"
"single"	1	0	2	5	11	2	2	2	2	1	"B"	6.38	"Y"
"single"	1	0	2	5	12	1	1	2	1	2	"A"	4.669844	"Y"
"single"	1	0	2	5	13	2	2	2	2	2	"B"	3.409844	"Y"
"single"	1	0	2	5	14	1	1	1	2	1	"A"	2.799844	"Y"
"single"	1	0	2	5	15	2	1	2	1	1	"A"	3.570937	"Y"
"single"	1	0	2	5	16	1	2	2	1	1	"A"	2.970781	"Y"
"single"	1	0	2	5	17	2	2	1	1	1	"A"	8.08	"Y"
"single"	1	0	2	5	18	2	2	1	1	2	"B"	3.460625	"Y"
"single"	1	0	2	5	19	2	1	1	1	2	"A"	4.068438	"Y"
"single"	1	0	2	5	20	1	2	1	2	2	"B"	3.300781	"Y"
"single"	1	0	2	5	21	2	2	1	2	1	"B"	4.11875	"Y"
"single"	1	0	2	5	22	2	1	2	1	2	"B"	2.859531	"Y"
"single"	1	0	2	5	23	2	2	2	1	1	"B"	6.699531	"Y"
"single"	1	0	2	5	24	1	1	1	1	2	"A"	3.07125	"Y"
"single"	1	0	2	5	25	1	1	2	1	1	"A"	3.841094	"Y"
"single"	1	0	2	5	26	1	2	2	2	1	"B"	4.391406	"Y"
"single"	1	0	2	5	27	2	2	2	1	2	"B"	3.630312	"Y"
"single"	1	0	2	5	28	1	2	1	1	2	"A"	4.729375	"Y"
"single"	1	0	2	5	29	1	1	1	2	2	"B"	17.95906	"N"
"single"	1	0	2	5	30	2	1	1	2	2	"B"	13.35078	"Y"
"single"	1	0	2	5	31	2	2	1	2	2	"B"	6.531875	"Y"
"single"	1	0	2	5	32	2	1	1	1	1	"A"	9.661563	"Y"
"single"	1	0	2	6	1	1	1	2	2	1	"A"	5.438125	"Y"
"single"	1	0	2	6	2	2	1	2	2	1	"B"	4.170781	"Y"
"single"	1	0	2	6	3	1	1	2	2	2	"B"	4.401563	"Y"
"single"	1	0	2	6	4	1	1	1	1	1	"A"	1.749375	"Y"
"single"	1	0	2	6	5	1	2	2	1	2	"B"	2.799531	"Y"
"single"	1	0	2	6	6	1	2	1	2	1	"A"	8.018125	"Y"
"single"	1	0	2	6	7	1	2	1	1	1	"A"	2.971875	"Y"
"single"	1	0	2	6	8	2	1	1	2	1	"A"	2.739375	"Y"
"single"	1	0	2	6	9	2	1	2	2	2	"B"	5.208125	"Y"
"single"	1	0	2	6	10	1	2	2	2	2	"B"	3.128125	"Y"
"single"	1	0	2	6	11	2	2	2	2	1	"B"	3.031094	"Y"
"single"	1	0	2	6	12	1	1	2	1	2	"A"	2.471719	"Y"
"single"	1	0	2	6	13	2	2	2	2	2	"B"	3.079219	"Y"
"single"	1	0	2	6	14	1	1	1	2	1	"A"	4.229063	"Y"
"single"	1	0	2	6	15	2	1	2	1	1	"A"	4.49875	"Y"
"single"	1	0	2	6	16	1	2	2	1	1	"A"	2.630312	"Y"
"single"	1	0	2	6	17	2	2	1	1	1	"A"	2.531563	"Y"
"single"	1	0	2	6	18	2	2	1	1	2	"B"	3.789063	"Y"
"single"	1	0	2	6	19	2	1	1	1	2	"A"	4.06875	"Y"
"single"	1	0	2	6	20	1	2	1	2	2	"B"	4.231094	"Y"
"single"	1	0	2	6	21	2	2	1	2	1	"B"	7.91	"Y"
"single"	1	0	2	6	22	2	1	2	1	2	"B"	21.69859	"Y"
"single"	1	0	2	6	23	2	2	2	1	1	"B"	3.90125	"Y"
"single"	1	0	2	6	24	1	1	1	1	2	"A"	2.579844	"Y"
"single"	1	0	2	6	25	1	1	2	1	1	"A"	2.141094	"Y"
"single"	1	0	2	6	26	1	2	2	2	1	"B"	2.969844	"Y"
"single"	1	0	2	6	27	2	2	2	1	2	"B"	2.58125	"Y"
"single"	1	0	2	6	28	1	2	1	1	2	"A"	2.531094	"Y"
"single"	1	0	2	6	29	1	1	1	2	2	"A"	2.69	"Y"
"single"	1	0	2	6	30	2	1	1	2	2	"B"	3.02125	"Y"
"single"	1	0	2	6	31	2	2	1	2	2	"B"	4.87875	"Y"
"single"	1	0	2	6	32	2	1	1	1	1	"A"	2.75	"Y"
"single"	1	0	2	7	1	1	1	2	2	1	"A"	16.63953	"Y"
"single"	1	0	2	7	2	2	1	2	2	1	"B"	5.109063	"Y"
"single"	1	0	2	7	3	1	1	2	2	2	"B"	3.738437	"Y"
"single"	1	0	2	7	4	1	1	1	1	1	"A"	2.368125	"Y"
"single"	1	0	2	7	5	1	2	2	1	2	"B"	3.949687	"Y"
"single"	1	0	2	7	6	1	2	1	2	1	"A"	11.09062	"Y"
"single"	1	0	2	7	7	1	2	1	1	1	"A"	10.04844	"Y"
"single"	1	0	2	7	8	2	1	1	2	1	"A"	6.811719	"Y"
"single"	1	0	2	7	9	2	1	2	2	2	"B"	3.301094	"Y"
"single"	1	0	2	7	10	1	2	2	2	2	"B"	4.119062	"Y"
"single"	1	0	2	7	11	2	2	2	2	1	"B"	2.518125	"Y"
"single"	1	0	2	7	12	1	1	2	1	2	"A"	2.63875	"Y"
"single"	1	0	2	7	13	2	2	2	2	2	"B"	2.578281	"Y"
"single"	1	0	2	7	14	1	1	1	2	1	"A"	1.699531	"Y"
"single"	1	0	2	7	15	2	1	2	1	1	"A"	4.779687	"Y"
"single"	1	0	2	7	16	1	2	2	1	1	"A"	4.668594	"Y"
"single"	1	0	2	7	17	2	2	1	1	1	"A"	2.520781	"Y"
"single"	1	0	2	7	18	2	2	1	1	2	"B"	2.691406	"Y"
"single"	1	0	2	7	19	2	1	1	1	2	"A"	4.61875	"Y"
"single"	1	0	2	7	20	1	2	1	2	2	"B"	3.620312	"Y"
"single"	1	0	2	7	21	2	2	1	2	1	"B"	3.019375	"Y"
"single"	1	0	2	7	22	2	1	2	1	2	"B"	2.36	"Y"
"single"	1	0	2	7	23	2	2	2	1	1	"B"	2.470781	"Y"
"single"	1	0	2	7	24	1	1	1	1	2	"A"	2.798281	"Y"
"single"	1	0	2	7	25	1	1	2	1	1	"A"	2.310781	"Y"
"single"	1	0	2	7	26	1	2	2	2	1	"B"	3.300156	"Y"
"single"	1	0	2	7	27	2	2	2	1	2	"B"	3.518125	"Y"
"single"	1	0	2	7	28	1	2	1	1	2	"A"	2.64125	"Y"
"single"	1	0	2	7	29	1	1	1	2	2	"A"	1.869375	"Y"
"single"	1	0	2	7	30	2	1	1	2	2	"B"	4.560156	"Y"
"single"	1	0	2	7	31	2	2	1	2	2	"B"	3.460313	"Y"
"single"	1	0	2	7	32	2	1	1	1	1	"A"	3.130938	"Y"
"single"	1	0	2	8	1	1	1	2	2	1	"A"	20.26953	"Y"
"single"	1	0	2	8	2	2	1	2	2	1	"B"	0.4901563	"Y"
"single"	1	0	2	8	3	1	1	2	2	2	"B"	0.488125	"Y"
"single"	1	0	2	8	4	1	1	1	1	1	"A"	0.38	"Y"
"single"	1	0	2	8	5	1	2	2	1	2	"B"	11.70125	"Y"
"single"	1	0	2	8	6	1	2	1	2	1	"A"	7.641406	"Y"
"single"	1	0	2	8	7	1	2	1	1	1	"A"	3.51875	"Y"
"single"	1	0	2	8	8	2	1	1	2	1	"A"	12.23938	"Y"
"single"	1	0	2	8	9	2	1	2	2	2	"B"	16.64125	"Y"
"single"	1	0	2	8	10	1	2	2	2	2	"B"	2.250781	"Y"
"single"	1	0	2	8	11	2	2	2	2	1	"A"	5.930937	"N"
"single"	1	0	2	8	12	1	1	2	1	2	"B"	2.471406	"N"
"single"	1	0	2	8	13	2	2	2	2	2	"B"	6.418906	"Y"
"single"	1	0	2	8	14	1	1	1	2	1	"A"	1.858594	"Y"
"single"	1	0	2	8	15	2	1	2	1	1	"A"	2.909375	"Y"
"single"	1	0	2	8	16	1	2	2	1	1	"A"	2.909375	"Y"
"single"	1	0	2	8	17	2	2	1	1	1	"B"	1.809375	"N"
"single"	1	0	2	8	18	2	2	1	1	2	"B"	4.179531	"Y"
"single"	1	0	2	8	19	2	1	1	1	2	"A"	3.348594	"Y"
"single"	1	0	2	8	20	1	2	1	2	2	"B"	2.859688	"Y"
"single"	1	0	2	8	21	2	2	1	2	1	"B"	2.858281	"Y"
"single"	1	0	2	8	22	2	1	2	1	2	"B"	3.021563	"Y"
"single"	1	0	2	8	23	2	2	2	1	1	"B"	3.899688	"Y"
"single"	1	0	2	8	24	1	1	1	1	2	"A"	3.349219	"Y"
"single"	1	0	2	8	25	1	1	2	1	1	"A"	1.969219	"Y"
"single"	1	0	2	8	26	1	2	2	2	1	"B"	2.910625	"Y"
"single"	1	0	2	8	27	2	2	2	1	2	"B"	3.400625	"Y"
"single"	1	0	2	8	28	1	2	1	1	2	"A"	2.849219	"Y"
"single"	1	0	2	8	29	1	1	1	2	2	"A"	5.500312	"Y"
"single"	1	0	2	8	30	2	1	1	2	2	"B"	13.56828	"Y"
"single"	1	0	2	8	31	2	2	1	2	2	"B"	6.808125	"Y"
"single"	1	0	2	8	32	2	1	1	1	1	"A"	3.018906	"Y"
"single"	2	0	1	1	1	0	0	2	0	0	"B"	2.800625	"Y"
"single"	2	0	1	1	2	0	0	2	0	0	"B"	1.420781	"Y"
"single"	2	0	1	1	3	0	0	2	0	0	"B"	2.079844	"Y"
"single"	2	0	1	1	4	0	0	1	0	0	"A"	1.36875	"Y"
"single"	2	0	1	1	5	0	0	2	0	0	"B"	0.6603125	"Y"
"single"	2	0	1	1	6	0	0	2	0	0	"B"	0.8789063	"Y"
"single"	2	0	1	1	7	0	0	1	0	0	"A"	0.71875	"Y"
"single"	2	0	1	1	8	0	0	2	0	0	"B"	1.10125	"Y"
"single"	2	0	1	1	9	0	0	2	0	0	"B"	0.8798438	"Y"
"single"	2	0	1	1	10	0	0	1	0	0	"A"	0.6010938	"Y"
"single"	2	0	1	1	11	0	0	1	0	0	"A"	1.369688	"Y"
"single"	2	0	1	1	12	0	0	2	0	0	"B"	0.66125	"Y"
"single"	2	0	1	1	13	0	0	2	0	0	"B"	1.269844	"Y"
"single"	2	0	1	1	14	0	0	2	0	0	"B"	0.6590625	"Y"
"single"	2	0	1	1	15	0	0	1	0	0	"A"	0.7715625	"Y"
"single"	2	0	1	1	16	0	0	2	0	0	"B"	0.6582813	"Y"
"single"	2	0	1	1	17	0	0	1	0	0	"A"	0.8207812	"Y"
"single"	2	0	1	1	18	0	0	2	0	0	"B"	0.7614062	"Y"
"single"	2	0	1	1	19	0	0	1	0	0	"A"	0.820625	"Y"
"single"	2	0	1	1	20	0	0	2	0	0	"B"	0.5498437	"Y"
"single"	2	0	1	1	21	0	0	1	0	0	"A"	0.6617187	"Y"
"single"	2	0	1	1	22	0	0	1	0	0	"A"	0.7703125	"Y"
"single"	2	0	1	1	23	0	0	1	0	0	"A"	1.049531	"Y"
"single"	2	0	1	1	24	0	0	2	0	0	"B"	0.83	"Y"
"single"	2	0	1	1	25	0	0	1	0	0	"A"	0.7698438	"Y"
"single"	2	0	1	1	26	0	0	1	0	0	"A"	0.7104688	"Y"
"single"	2	0	1	1	27	0	0	1	0	0	"A"	0.7096875	"Y"
"single"	2	0	1	1	28	0	0	2	0	0	"B"	0.8789063	"Y"
"single"	2	0	1	1	29	0	0	1	0	0	"A"	0.76875	"Y"
"single"	2	0	1	1	30	0	0	1	0	0	"A"	0.771875	"Y"
"single"	2	0	1	1	31	0	0	2	0	0	"B"	0.599375	"Y"
"single"	2	0	1	1	32	0	0	1	0	0	"A"	0.7204688	"Y"
"single"	2	0	1	2	1	0	0	0	2	0	"B"	2.359844	"Y"
"single"	2	0	1	2	2	0	0	0	1	0	"A"	1.319219	"Y"
"single"	2	0	1	2	3	0	0	0	2	0	"B"	1.039844	"Y"
"single"	2	0	1	2	4	0	0	0	2	0	"B"	0.9295313	"Y"
"single"	2	0	1	2	5	0	0	0	2	0	"B"	0.83	"Y"
"single"	2	0	1	2	6	0	0	0	1	0	"A"	0.820625	"Y"
"single"	2	0	1	2	7	0	0	0	1	0	"A"	0.9904687	"Y"
"single"	2	0	1	2	8	0	0	0	1	0	"A"	0.7117187	"Y"
"single"	2	0	1	2	9	0	0	0	1	0	"A"	0.7695313	"Y"
"single"	2	0	1	2	10	0	0	0	1	0	"A"	0.65875	"Y"
"single"	2	0	1	2	11	0	0	0	2	0	"B"	0.548125	"Y"
"single"	2	0	1	2	12	0	0	0	1	0	"A"	0.66	"Y"
"single"	2	0	1	2	13	0	0	0	2	0	"B"	0.599375	"Y"
"single"	2	0	1	2	14	0	0	0	2	0	"B"	0.66125	"Y"
"single"	2	0	1	2	15	0	0	0	2	0	"B"	0.4984375	"Y"
"single"	2	0	1	2	16	0	0	0	2	0	"B"	0.601875	"Y"
"single"	2	0	1	2	17	0	0	0	1	0	"A"	0.6604688	"Y"
"single"	2	0	1	2	18	0	0	0	2	0	"B"	0.7182813	"Y"
"single"	2	0	1	2	19	0	0	0	2	0	"B"	1.089687	"Y"
"single"	2	0	1	2	20	0	0	0	1	0	"A"	0.66	"Y"
"single"	2	0	1	2	21	0	0	0	2	0	"B"	0.5485938	"Y"
"single"	2	0	1	2	22	0	0	0	1	0	"A"	0.4404688	"Y"
"single"	2	0	1	2	23	0	0	0	1	0	"A"	0.6	"Y"
"single"	2	0	1	2	24	0	0	0	1	0	"A"	0.7085937	"Y"
"single"	2	0	1	2	25	0	0	0	2	0	"B"	0.6603125	"Y"
"single"	2	0	1	2	26	0	0	0	2	0	"B"	0.6589062	"Y"
"single"	2	0	1	2	27	0	0	0	1	0	"A"	0.6496875	"Y"
"single"	2	0	1	2	28	0	0	0	2	0	"B"	0.5982813	"Y"
"single"	2	0	1	2	29	0	0	0	2	0	"B"	0.879375	"Y"
"single"	2	0	1	2	30	0	0	0	1	0	"A"	0.7192187	"Y"
"single"	2	0	1	2	31	0	0	0	1	0	"A"	1.37	"Y"
"single"	2	0	1	2	32	0	0	0	1	0	"A"	0.6615625	"Y"
"single"	2	0	1	3	1	0	2	0	0	0	"B"	2.088594	"Y"
"single"	2	0	1	3	2	0	1	0	0	0	"A"	1.041406	"Y"
"single"	2	0	1	3	3	0	2	0	0	0	"B"	0.5010937	"Y"
"single"	2	0	1	3	4	0	2	0	0	0	"B"	0.82125	"Y"
"single"	2	0	1	3	5	0	2	0	0	0	"B"	0.7196875	"Y"
"single"	2	0	1	3	6	0	1	0	0	0	"A"	0.7096875	"Y"
"single"	2	0	1	3	7	0	1	0	0	0	"A"	0.7714062	"Y"
"single"	2	0	1	3	8	0	1	0	0	0	"A"	0.4889063	"Y"
"single"	2	0	1	3	9	0	1	0	0	0	"A"	0.439375	"Y"
"single"	2	0	1	3	10	0	1	0	0	0	"A"	0.610625	"Y"
"single"	2	0	1	3	11	0	2	0	0	0	"B"	0.3807813	"Y"
"single"	2	0	1	3	12	0	1	0	0	0	"A"	0.720625	"Y"
"single"	2	0	1	3	13	0	2	0	0	0	"B"	0.6092188	"Y"
"single"	2	0	1	3	14	0	2	0	0	0	"B"	0.759375	"Y"
"single"	2	0	1	3	15	0	2	0	0	0	"B"	0.4885938	"Y"
"single"	2	0	1	3	16	0	2	0	0	0	"B"	0.4904687	"Y"
"single"	2	0	1	3	17	0	1	0	0	0	"A"	0.5484375	"Y"
"single"	2	0	1	3	18	0	2	0	0	0	"B"	0.7617188	"Y"
"single"	2	0	1	3	19	0	2	0	0	0	"B"	0.6609375	"Y"
"single"	2	0	1	3	20	0	1	0	0	0	"A"	0.5995312	"Y"
"single"	2	0	1	3	21	0	2	0	0	0	"B"	0.6489062	"Y"
"single"	2	0	1	3	22	0	1	0	0	0	"A"	0.3814062	"Y"
"single"	2	0	1	3	23	0	1	0	0	0	"A"	0.43875	"Y"
"single"	2	0	1	3	24	0	1	0	0	0	"A"	0.55	"Y"
"single"	2	0	1	3	25	0	2	0	0	0	"B"	0.391875	"Y"
"single"	2	0	1	3	26	0	2	0	0	0	"B"	0.33	"Y"
"single"	2	0	1	3	27	0	1	0	0	0	"A"	0.490625	"Y"
"single"	2	0	1	3	28	0	2	0	0	0	"B"	0.329375	"Y"
"single"	2	0	1	3	29	0	2	0	0	0	"B"	0.33	"Y"
"single"	2	0	1	3	30	0	1	0	0	0	"A"	0.550625	"Y"
"single"	2	0	1	3	31	0	1	0	0	0	"A"	0.4985937	"Y"
"single"	2	0	1	3	32	0	1	0	0	0	"A"	0.4998437	"Y"
"single"	2	0	1	4	1	0	0	0	0	2	"B"	3.898438	"Y"
"single"	2	0	1	4	2	0	0	0	0	1	"B"	1.310156	"N"
"single"	2	0	1	4	3	0	0	0	0	2	"B"	2.801719	"Y"
"single"	2	0	1	4	4	0	0	0	0	2	"B"	1.599687	"Y"
"single"	2	0	1	4	5	0	0	0	0	2	"B"	1.540781	"Y"
"single"	2	0	1	4	6	0	0	0	0	1	"A"	0.9896875	"Y"
"single"	2	0	1	4	7	0	0	0	0	1	"A"	0.7115625	"Y"
"single"	2	0	1	4	8	0	0	0	0	1	"A"	0.6107813	"Y"
"single"	2	0	1	4	9	0	0	0	0	1	"A"	0.659375	"Y"
"single"	2	0	1	4	10	0	0	0	0	1	"A"	1.099375	"Y"
"single"	2	0	1	4	11	0	0	0	0	2	"B"	0.8804687	"Y"
"single"	2	0	1	4	12	0	0	0	0	1	"A"	0.8303125	"Y"
"single"	2	0	1	4	13	0	0	0	0	2	"B"	0.7201563	"Y"
"single"	2	0	1	4	14	0	0	0	0	2	"B"	0.829375	"Y"
"single"	2	0	1	4	15	0	0	0	0	2	"B"	0.71	"Y"
"single"	2	0	1	4	16	0	0	0	0	2	"B"	1.2	"Y"
"single"	2	0	1	4	17	0	0	0	0	1	"A"	0.5009375	"Y"
"single"	2	0	1	4	18	0	0	0	0	2	"B"	0.4896875	"Y"
"single"	2	0	1	4	19	0	0	0	0	2	"B"	0.6601563	"Y"
"single"	2	0	1	4	20	0	0	0	0	1	"A"	0.7101563	"Y"
"single"	2	0	1	4	21	0	0	0	0	2	"B"	0.8201563	"Y"
"single"	2	0	1	4	22	0	0	0	0	1	"A"	0.66	"Y"
"single"	2	0	1	4	23	0	0	0	0	1	"A"	0.5517188	"Y"
"single"	2	0	1	4	24	0	0	0	0	1	"A"	0.5510938	"Y"
"single"	2	0	1	4	25	0	0	0	0	2	"B"	0.6004688	"Y"
"single"	2	0	1	4	26	0	0	0	0	2	"B"	0.4890625	"Y"
"single"	2	0	1	4	27	0	0	0	0	1	"A"	0.8209375	"Y"
"single"	2	0	1	4	28	0	0	0	0	2	"B"	0.7715625	"Y"
"single"	2	0	1	4	29	0	0	0	0	2	"B"	0.7107813	"Y"
"single"	2	0	1	4	30	0	0	0	0	1	"A"	0.6092188	"Y"
"single"	2	0	1	4	31	0	0	0	0	1	"A"	0.4392188	"Y"
"single"	2	0	1	4	32	0	0	0	0	1	"A"	0.881875	"Y"
"single"	2	0	1	5	1	0	0	0	0	1	"A"	1.589687	"Y"
"single"	2	0	1	5	2	0	0	0	0	2	"B"	0.9307812	"Y"
"single"	2	0	1	5	3	0	0	0	0	2	"B"	0.7698438	"Y"
"single"	2	0	1	5	4	0	0	0	0	1	"A"	0.8804687	"Y"
"single"	2	0	1	5	5	0	0	0	0	2	"B"	0.5489063	"Y"
"single"	2	0	1	5	6	0	0	0	0	1	"A"	0.5982813	"Y"
"single"	2	0	1	5	7	0	0	0	0	1	"A"	0.7115625	"Y"
"single"	2	0	1	5	8	0	0	0	0	1	"A"	0.6607813	"Y"
"single"	2	0	1	5	9	0	0	0	0	2	"B"	0.659375	"Y"
"single"	2	0	1	5	10	0	0	0	0	2	"B"	0.661875	"Y"
"single"	2	0	1	5	11	0	0	0	0	2	"B"	0.551875	"Y"
"single"	2	0	1	5	12	0	0	0	0	1	"A"	0.4990625	"Y"
"single"	2	0	1	5	13	0	0	0	0	2	"B"	1.588438	"Y"
"single"	2	0	1	5	14	0	0	0	0	1	"A"	0.59875	"Y"
"single"	2	0	1	5	15	0	0	0	0	1	"A"	0.55125	"Y"
"single"	2	0	1	5	16	0	0	0	0	1	"A"	0.600625	"Y"
"single"	2	0	1	5	17	0	0	0	0	1	"A"	0.5992187	"Y"
"single"	2	0	1	5	18	0	0	0	0	2	"B"	0.6485937	"Y"
"single"	2	0	1	5	19	0	0	0	0	1	"A"	1.050313	"Y"
"single"	2	0	1	5	20	0	0	0	0	2	"B"	0.5482813	"Y"
"single"	2	0	1	5	21	0	0	0	0	2	"B"	0.4901563	"Y"
"single"	2	0	1	5	22	0	0	0	0	2	"B"	0.6489062	"Y"
"single"	2	0	1	5	23	0	0	0	0	2	"B"	0.770625	"Y"
"single"	2	0	1	5	24	0	0	0	0	1	"A"	0.7698438	"Y"
"single"	2	0	1	5	25	0	0	0	0	1	"A"	0.3804688	"Y"
"single"	2	0	1	5	26	0	0	0	0	2	"B"	0.5485938	"Y"
"single"	2	0	1	5	27	0	0	0	0	2	"B"	0.6096875	"Y"
"single"	2	0	1	5	28	0	0	0	0	1	"A"	0.4396875	"Y"
"single"	2	0	1	5	29	0	0	0	0	1	"A"	0.4915625	"Y"
"single"	2	0	1	5	30	0	0	0	0	2	"B"	0.6603125	"Y"
"single"	2	0	1	5	31	0	0	0	0	2	"B"	0.498125	"Y"
"single"	2	0	1	5	32	0	0	0	0	1	"A"	0.55	"Y"
"single"	2	0	1	6	1	1	0	0	0	0	"B"	2.421562	"N"
"single"	2	0	1	6	2	2	0	0	0	0	"B"	1.208437	"Y"
"single"	2	0	1	6	3	2	0	0	0	0	"B"	0.6609375	"Y"
"single"	2	0	1	6	4	1	0	0	0	0	"A"	1.378125	"Y"
"single"	2	0	1	6	5	2	0	0	0	0	"B"	0.771875	"Y"
"single"	2	0	1	6	6	1	0	0	0	0	"A"	0.9310938	"Y"
"single"	2	0	1	6	7	1	0	0	0	0	"A"	0.5015625	"Y"
"single"	2	0	1	6	8	1	0	0	0	0	"A"	0.6095312	"Y"
"single"	2	0	1	6	9	2	0	0	0	0	"B"	0.388125	"Y"
"single"	2	0	1	6	10	2	0	0	0	0	"B"	0.5001562	"Y"
"single"	2	0	1	6	11	2	0	0	0	0	"B"	0.3789063	"Y"
"single"	2	0	1	6	12	1	0	0	0	0	"A"	0.4401563	"Y"
"single"	2	0	1	6	13	2	0	0	0	0	"B"	0.4414063	"Y"
"single"	2	0	1	6	14	1	0	0	0	0	"A"	0.3801562	"Y"
"single"	2	0	1	6	15	1	0	0	0	0	"A"	0.39	"Y"
"single"	2	0	1	6	16	1	0	0	0	0	"A"	0.388125	"Y"
"single"	2	0	1	6	17	1	0	0	0	0	"A"	0.4901563	"Y"
"single"	2	0	1	6	18	2	0	0	0	0	"B"	0.550625	"Y"
"single"	2	0	1	6	19	1	0	0	0	0	"A"	0.599375	"Y"
"single"	2	0	1	6	20	2	0	0	0	0	"B"	0.55125	"Y"
"single"	2	0	1	6	21	2	0	0	0	0	"B"	0.6592187	"Y"
"single"	2	0	1	6	22	2	0	0	0	0	"B"	0.4385937	"Y"
