DAU,Participant,Condition,Block,Trial,StimulusNo,Xvalue,Yvalue,Difficulty,Category,CorrectButton,Response,Correct,RT
PLY75,106,EasyHard,1,23,26,0.107,10,Easy,B,m,m,1,4402
PLY75,106,EasyHard,1,24,4,0.079,89.02,Easy,A,c,c,1,1395
PLY75,106,EasyHard,1,25,26,0.107,10,Easy,B,m,c,0,1706
PLY75,106,EasyHard,1,26,30,0.2,53.9,Easy,B,m,m,1,1509
PLY75,106,EasyHard,1,27,1,0.01,56.09,Easy,A,c,m,0,1560
PLY75,106,EasyHard,1,28,30,0.2,53.9,Easy,B,m,m,1,697
PLY75,106,EasyHard,1,29,3,0.056,78.04,Easy,A,c,c,1,1549
PLY75,106,EasyHard,1,30,29,0.176,42.92,Easy,B,m,m,1,766
PLY75,106,EasyHard,1,31,26,0.107,10,Easy,B,m,m,1,783
PLY75,106,EasyHard,1,32,3,0.056,78.04,Easy,A,c,c,1,879
PLY75,106,EasyHard,1,33,1,0.01,56.09,Easy,A,c,c,1,1275
PLY75,106,EasyHard,1,34,27,0.13,20.97,Easy,B,m,m,1,744
PLY75,106,EasyHard,1,35,3,0.056,78.04,Easy,A,c,m,0,905
PLY75,106,EasyHard,1,36,4,0.079,89.02,Easy,A,c,m,0,836
PLY75,106,EasyHard,1,37,28,0.153,31.95,Easy,B,m,m,1,1011
PLY75,106,EasyHard,1,38,3,0.056,78.04,Easy,A,c,c,1,778
PLY75,106,EasyHard,1,39,30,0.2,53.9,Easy,B,m,m,1,826
PLY75,106,EasyHard,1,40,29,0.176,42.92,Easy,B,m,m,1,632
PLY75,106,EasyHard,1,41,1,0.01,56.09,Easy,A,c,c,1,1471
PLY75,106,EasyHard,1,42,27,0.13,20.97,Easy,B,m,m,1,627
PLY75,106,EasyHard,1,43,1,0.01,56.09,Easy,A,c,c,1,841
PLY75,106,EasyHard,1,44,27,0.13,20.97,Easy,B,m,m,1,519
PLY75,106,EasyHard,1,45,2,0.033,67.07,Easy,A,c,m,0,1217
PLY75,106,EasyHard,1,46,3,0.056,78.04,Easy,A,c,c,1,929
PLY75,106,EasyHard,1,47,28,0.153,31.95,Easy,B,m,m,1,635
PLY75,106,EasyHard,1,48,1,0.01,56.09,Easy,A,c,m,0,833
PLY75,106,EasyHard,1,49,26,0.107,10,Easy,B,m,m,1,591
PLY75,106,EasyHard,1,50,4,0.079,89.02,Easy,A,c,m,0,679
PLY75,106,EasyHard,1,51,30,0.2,53.9,Easy,B,m,m,1,635
PLY75,106,EasyHard,1,52,28,0.153,31.95,Easy,B,m,m,1,529
PLY75,106,EasyHard,1,53,29,0.176,42.92,Easy,B,m,m,1,587
PLY75,106,EasyHard,1,54,2,0.033,67.07,Easy,A,c,c,1,835
PLY75,106,EasyHard,1,55,4,0.079,89.02,Easy,A,c,m,0,770
PLY75,106,EasyHard,1,56,3,0.056,78.04,Easy,A,c,c,1,738
PLY75,106,EasyHard,1,57,27,0.13,20.97,Easy,B,m,m,1,596
PLY75,106,EasyHard,1,58,3,0.056,78.04,Easy,A,c,c,1,731
PLY75,106,EasyHard,1,59,30,0.2,53.9,Easy,B,m,m,1,590
PLY75,106,EasyHard,1,60,2,0.033,67.07,Easy,A,c,c,1,805
PLY75,106,EasyHard,1,61,27,0.13,20.97,Easy,B,m,m,1,595
PLY75,106,EasyHard,1,62,28,0.153,31.95,Easy,B,m,m,1,555
PLY75,106,EasyHard,1,63,29,0.176,42.92,Easy,B,m,m,1,516
PLY75,106,EasyHard,1,64,5,0.102,100,Easy,A,c,m,0,831
PLY75,106,EasyHard,1,65,3,0.056,78.04,Easy,A,c,c,1,653
PLY75,106,EasyHard,1,66,1,0.01,56.09,Easy,A,c,c,1,434
PLY75,106,EasyHard,1,67,2,0.033,67.07,Easy,A,c,c,1,480
PLY75,106,EasyHard,1,68,1,0.01,56.09,Easy,A,c,c,1,444
PLY75,106,EasyHard,1,69,5,0.102,100,Easy,A,c,m,0,650
PLY75,106,EasyHard,1,70,29,0.176,42.92,Easy,B,m,m,1,607
PLY75,106,EasyHard,1,71,5,0.102,100,Easy,A,c,m,0,454
PLY75,106,EasyHard,1,72,27,0.13,20.97,Easy,B,m,m,1,690
PLY75,106,EasyHard,1,73,28,0.153,31.95,Easy,B,m,m,1,614
PLY75,106,EasyHard,1,74,2,0.033,67.07,Easy,A,c,c,1,781
PLY75,106,EasyHard,1,75,26,0.107,10,Easy,B,m,m,1,701
PLY75,106,EasyHard,1,76,30,0.2,53.9,Easy,B,m,m,1,641
PLY75,106,EasyHard,1,77,29,0.176,42.92,Easy,B,m,m,1,471
PLY75,106,EasyHard,1,78,5,0.102,100,Easy,A,c,m,0,675
PLY75,106,EasyHard,1,79,1,0.01,56.09,Easy,A,c,c,1,631
PLY75,106,EasyHard,1,80,27,0.13,20.97,Easy,B,m,m,1,1213
PLY75,106,EasyHard,1,81,4,0.079,89.02,Easy,A,c,m,0,652
PLY75,106,EasyHard,1,82,5,0.102,100,Easy,A,c,c,1,897
PLY75,106,EasyHard,1,83,1,0.01,56.09,Easy,A,c,c,1,589
PLY75,106,EasyHard,1,84,29,0.176,42.92,Easy,B,m,m,1,501
PLY75,106,EasyHard,1,85,4,0.079,89.02,Easy,A,c,c,1,544
PLY75,106,EasyHard,1,86,5,0.102,100,Easy,A,c,c,1,601
PLY75,106,EasyHard,1,87,3,0.056,78.04,Easy,A,c,c,1,528
PLY75,106,EasyHard,1,88,26,0.107,10,Easy,B,m,c,0,682
PLY75,106,EasyHard,1,89,1,0.01,56.09,Easy,A,c,c,1,430
PLY75,106,EasyHard,1,90,4,0.079,89.02,Easy,A,c,c,1,893
PLY75,106,EasyHard,1,91,3,0.056,78.04,Easy,A,c,c,1,648
PLY75,106,EasyHard,1,92,30,0.2,53.9,Easy,B,m,m,1,830
PLY75,106,EasyHard,1,93,28,0.153,31.95,Easy,B,m,m,1,524
PLY75,106,EasyHard,1,94,2,0.033,67.07,Easy,A,c,c,1,503
PLY75,106,EasyHard,1,95,30,0.2,53.9,Easy,B,m,m,1,625
PLY75,106,EasyHard,1,96,3,0.056,78.04,Easy,A,c,c,1,584
PLY75,106,EasyHard,1,97,5,0.102,100,Easy,A,c,c,1,864
PLY75,106,EasyHard,1,98,30,0.2,53.9,Easy,B,m,m,1,541
PLY75,106,EasyHard,1,99,30,0.2,53.9,Easy,B,m,m,1,470
PLY75,106,EasyHard,1,100,28,0.153,31.95,Easy,B,m,m,1,451
PLY75,106,EasyHard,1,101,26,0.107,10,Easy,B,m,c,0,703
PLY75,106,EasyHard,1,102,1,0.01,56.09,Easy,A,c,c,1,642
PLY75,106,EasyHard,1,103,30,0.2,53.9,Easy,B,m,m,1,455
PLY75,106,EasyHard,1,104,27,0.13,20.97,Easy,B,m,m,1,388
PLY75,106,EasyHard,1,105,1,0.01,56.09,Easy,A,c,c,1,596
PLY75,106,EasyHard,1,106,2,0.033,67.07,Easy,A,c,c,1,491
PLY75,106,EasyHard,1,107,4,0.079,89.02,Easy,A,c,m,0,455
PLY75,106,EasyHard,1,108,2,0.033,67.07,Easy,A,c,c,1,308
PLY75,106,EasyHard,1,109,27,0.13,20.97,Easy,B,m,m,1,598
PLY75,106,EasyHard,1,110,3,0.056,78.04,Easy,A,c,c,1,446
PLY75,106,EasyHard,1,111,27,0.13,20.97,Easy,B,m,m,1,1067
PLY75,106,EasyHard,1,112,4,0.079,89.02,Easy,A,c,c,1,625
PLY75,106,EasyHard,1,113,5,0.102,100,Easy,A,c,c,1,1207
PLY75,106,EasyHard,1,114,1,0.01,56.09,Easy,A,c,c,1,566
PLY75,106,EasyHard,1,115,2,0.033,67.07,Easy,A,c,c,1,495
PLY75,106,EasyHard,1,116,28,0.153,31.95,Easy,B,m,m,1,506
PLY75,106,EasyHard,1,117,2,0.033,67.07,Easy,A,c,c,1,405
PLY75,106,EasyHard,1,118,26,0.107,10,Easy,B,m,m,1,564
PLY75,106,EasyHard,1,119,4,0.079,89.02,Easy,A,c,c,1,717
PLY75,106,EasyHard,1,120,30,0.2,53.9,Easy,B,m,m,1,511
PLY75,106,EasyHard,1,121,3,0.056,78.04,Easy,A,c,c,1,506
PLY75,106,EasyHard,1,122,29,0.176,42.92,Easy,B,m,m,1,421
PLY75,106,EasyHard,1,123,5,0.102,100,Easy,A,c,c,1,643
PLY75,106,EasyHard,1,124,4,0.079,89.02,Easy,A,c,c,1,841
PLY75,106,EasyHard,1,125,4,0.079,89.02,Easy,A,c,c,1,663
PLY75,106,EasyHard,1,126,4,0.079,89.02,Easy,A,c,c,1,443
PLY75,106,EasyHard,1,127,27,0.13,20.97,Easy,B,m,m,1,505
PLY75,106,EasyHard,1,128,3,0.056,78.04,Easy,A,c,c,1,452
PLY75,106,EasyHard,1,129,28,0.153,31.95,Easy,B,m,m,1,545
PLY75,106,EasyHard,1,130,26,0.107,10,Easy,B,m,c,0,634
PLY75,106,EasyHard,1,131,29,0.176,42.92,Easy,B,m,m,1,576
PLY75,106,EasyHard,1,132,27,0.13,20.97,Easy,B,m,m,1,552
PLY75,106,EasyHard,1,133,2,0.033,67.07,Easy,A,c,c,1,465
PLY75,106,EasyHard,1,134,26,0.107,10,Easy,B,m,m,1,430
PLY75,106,EasyHard,1,135,30,0.2,53.9,Easy,B,m,m,1,476
PLY75,106,EasyHard,1,136,29,0.176,42.92,Easy,B,m,m,1,488
PLY75,106,EasyHard,1,137,26,0.107,10,Easy,B,m,c,0,532
PLY75,106,EasyHard,1,138,26,0.107,10,Easy,B,m,m,1,526
PLY75,106,EasyHard,1,139,26,0.107,10,Easy,B,m,c,0,696
PLY75,106,EasyHard,1,140,1,0.01,56.09,Easy,A,c,c,1,556
PLY75,106,EasyHard,1,141,27,0.13,20.97,Easy,B,m,m,1,405
PLY75,106,EasyHard,1,142,29,0.176,42.92,Easy,B,m,m,1,467
PLY75,106,EasyHard,1,143,29,0.176,42.92,Easy,B,m,m,1,352
PLY75,106,EasyHard,1,144,5,0.102,100,Easy,A,c,m,0,1216
PLY75,106,EasyHard,1,145,2,0.033,67.07,Easy,A,c,c,1,544
PLY75,106,EasyHard,1,146,28,0.153,31.95,Easy,B,m,m,1,505
PLY75,106,EasyHard,1,147,2,0.033,67.07,Easy,A,c,c,1,564
PLY75,106,EasyHard,1,148,2,0.033,67.07,Easy,A,c,c,1,445
PLY75,106,EasyHard,1,149,28,0.153,31.95,Easy,B,m,m,1,586
PLY75,106,EasyHard,1,150,27,0.13,20.97,Easy,B,m,m,1,499
PLY75,106,EasyHard,2,1,8,0.072,70.36,Medium,A,c,c,1,4485
PLY75,106,EasyHard,2,2,21,0.091,17.68,Medium,B,m,c,0,610
PLY75,106,EasyHard,2,3,6,0.026,48.41,Medium,A,c,m,0,665
PLY75,106,EasyHard,2,4,8,0.072,70.36,Medium,A,c,c,1,926
PLY75,106,EasyHard,2,5,25,0.183,61.58,Medium,B,m,m,1,553
PLY75,106,EasyHard,2,6,9,0.095,81.34,Medium,A,c,c,1,578
PLY75,106,EasyHard,2,7,10,0.118,92.31,Medium,A,c,m,0,746
PLY75,106,EasyHard,2,8,24,0.16,50.61,Medium,B,m,c,0,379
PLY75,106,EasyHard,2,9,10,0.118,92.31,Medium,A,c,c,1,748
PLY75,106,EasyHard,2,10,22,0.114,28.65,Medium,B,m,c,0,653
PLY75,106,EasyHard,2,11,22,0.114,28.65,Medium,B,m,c,0,914
PLY75,106,EasyHard,2,12,8,0.072,70.36,Medium,A,c,c,1,813
PLY75,106,EasyHard,2,13,10,0.118,92.31,Medium,A,c,m,0,524
PLY75,106,EasyHard,2,14,24,0.16,50.61,Medium,B,m,m,1,662
PLY75,106,EasyHard,2,15,6,0.026,48.41,Medium,A,c,c,1,523
PLY75,106,EasyHard,2,16,24,0.16,50.61,Medium,B,m,m,1,550
PLY75,106,EasyHard,2,17,10,0.118,92.31,Medium,A,c,c,1,735
PLY75,106,EasyHard,2,18,10,0.118,92.31,Medium,A,c,c,1,512
PLY75,106,EasyHard,2,19,21,0.091,17.68,Medium,B,m,c,0,571
PLY75,106,EasyHard,2,20,7,0.049,59.39,Medium,A,c,c,1,754
PLY75,106,EasyHard,2,21,23,0.137,39.63,Medium,B,m,m,1,627
PLY75,106,EasyHard,2,22,23,0.137,39.63,Medium,B,m,m,1,634
PLY75,106,EasyHard,2,23,21,0.091,17.68,Medium,B,m,c,0,528
PLY75,106,EasyHard,2,24,23,0.137,39.63,Medium,B,m,m,1,602
PLY75,106,EasyHard,2,25,8,0.072,70.36,Medium,A,c,c,1,577
PLY75,106,EasyHard,2,26,22,0.114,28.65,Medium,B,m,c,0,537
PLY75,106,EasyHard,2,27,6,0.026,48.41,Medium,A,c,c,1,547
PLY75,106,EasyHard,2,28,22,0.114,28.65,Medium,B,m,m,1,892
PLY75,106,EasyHard,2,29,23,0.137,39.63,Medium,B,m,m,1,1240
PLY75,106,EasyHard,2,30,8,0.072,70.36,Medium,A,c,c,1,518
PLY75,106,EasyHard,2,31,7,0.049,59.39,Medium,A,c,c,1,641
PLY75,106,EasyHard,2,32,25,0.183,61.58,Medium,B,m,m,1,582
PLY75,106,EasyHard,2,33,22,0.114,28.65,Medium,B,m,c,0,606
PLY75,106,EasyHard,2,34,21,0.091,17.68,Medium,B,m,c,0,629
PLY75,106,EasyHard,2,35,25,0.183,61.58,Medium,B,m,m,1,619
PLY75,106,EasyHard,2,36,24,0.16,50.61,Medium,B,m,m,1,514
PLY75,106,EasyHard,2,37,23,0.137,39.63,Medium,B,m,m,1,461
PLY75,106,EasyHard,2,38,10,0.118,92.31,Medium,A,c,c,1,1450
PLY75,106,EasyHard,2,39,10,0.118,92.31,Medium,A,c,c,1,639
PLY75,106,EasyHard,2,40,22,0.114,28.65,Medium,B,m,c,0,645
PLY75,106,EasyHard,2,41,21,0.091,17.68,Medium,B,m,c,0,1034
PLY75,106,EasyHard,2,42,8,0.072,70.36,Medium,A,c,m,0,849
PLY75,106,EasyHard,2,43,21,0.091,17.68,Medium,B,m,c,0,590
PLY75,106,EasyHard,2,44,23,0.137,39.63,Medium,B,m,m,1,598
PLY75,106,EasyHard,2,45,21,0.091,17.68,Medium,B,m,m,1,1373
PLY75,106,EasyHard,2,46,7,0.049,59.39,Medium,A,c,m,0,694
PLY75,106,EasyHard,2,47,7,0.049,59.39,Medium,A,c,c,1,650
PLY75,106,EasyHard,2,48,8,0.072,70.36,Medium,A,c,m,0,1167
PLY75,106,EasyHard,2,49,25,0.183,61.58,Medium,B,m,m,1,544
PLY75,106,EasyHard,2,50,6,0.026,48.41,Medium,A,c,c,1,490
PLY75,106,EasyHard,2,51,23,0.137,39.63,Medium,B,m,m,1,661
PLY75,106,EasyHard,2,52,25,0.183,61.58,Medium,B,m,m,1,490
PLY75,106,EasyHard,2,53,9,0.095,81.34,Medium,A,c,m,0,790
PLY75,106,EasyHard,2,54,6,0.026,48.41,Medium,A,c,c,1,565
PLY75,106,EasyHard,2,55,21,0.091,17.68,Medium,B,m,c,0,542
PLY75,106,EasyHard,2,56,23,0.137,39.63,Medium,B,m,m,1,584
PLY75,106,EasyHard,2,57,25,0.183,61.58,Medium,B,m,m,1,624
PLY75,106,EasyHard,2,58,9,0.095,81.34,Medium,A,c,c,1,805
PLY75,106,EasyHard,2,59,8,0.072,70.36,Medium,A,c,m,0,804
PLY75,106,EasyHard,2,60,6,0.026,48.41,Medium,A,c,c,1,611
PLY75,106,EasyHard,2,61,22,0.114,28.65,Medium,B,m,m,1,586
PLY75,106,EasyHard,2,62,23,0.137,39.63,Medium,B,m,m,1,690
PLY75,106,EasyHard,2,63,23,0.137,39.63,Medium,B,m,m,1,534
PLY75,106,EasyHard,2,64,25,0.183,61.58,Medium,B,m,m,1,528
PLY75,106,EasyHard,2,65,9,0.095,81.34,Medium,A,c,c,1,794
PLY75,106,EasyHard,2,66,25,0.183,61.58,Medium,B,m,m,1,538
PLY75,106,EasyHard,2,67,9,0.095,81.34,Medium,A,c,m,0,611
PLY75,106,EasyHard,2,68,10,0.118,92.31,Medium,A,c,m,0,586
PLY75,106,EasyHard,2,69,22,0.114,28.65,Medium,B,m,c,0,482
PLY75,106,EasyHard,2,70,22,0.114,28.65,Medium,B,m,c,0,447
PLY75,106,EasyHard,2,71,6,0.026,48.41,Medium,A,c,c,1,620
PLY75,106,EasyHard,2,72,8,0.072,70.36,Medium,A,c,c,1,498
PLY75,106,EasyHard,2,73,22,0.114,28.65,Medium,B,m,c,0,526
PLY75,106,EasyHard,2,74,24,0.16,50.61,Medium,B,m,m,1,568
PLY75,106,EasyHard,2,75,22,0.114,28.65,Medium,B,m,c,0,929
PLY75,106,EasyHard,2,76,23,0.137,39.63,Medium,B,m,m,1,603
PLY75,106,EasyHard,2,77,21,0.091,17.68,Medium,B,m,c,0,1266
PLY75,106,EasyHard,2,78,24,0.16,50.61,Medium,B,m,m,1,688
PLY75,106,EasyHard,2,79,7,0.049,59.39,Medium,A,c,c,1,867
PLY75,106,EasyHard,2,80,9,0.095,81.34,Medium,A,c,c,1,736
PLY75,106,EasyHard,2,81,7,0.049,59.39,Medium,A,c,c,1,866
PLY75,106,EasyHard,2,82,9,0.095,81.34,Medium,A,c,c,1,1023
PLY75,106,EasyHard,2,83,6,0.026,48.41,Medium,A,c,c,1,662
PLY75,106,EasyHard,2,84,9,0.095,81.34,Medium,A,c,c,1,539
PLY75,106,EasyHard,2,85,24,0.16,50.61,Medium,B,m,m,1,500
PLY75,106,EasyHard,2,86,7,0.049,59.39,Medium,A,c,c,1,560
PLY75,106,EasyHard,2,87,25,0.183,61.58,Medium,B,m,m,1,489
PLY75,106,EasyHard,2,88,24,0.16,50.61,Medium,B,m,m,1,692
PLY75,106,EasyHard,2,89,22,0.114,28.65,Medium,B,m,c,0,1032
PLY75,106,EasyHard,2,90,24,0.16,50.61,Medium,B,m,m,1,558
PLY75,106,EasyHard,2,91,8,0.072,70.36,Medium,A,c,c,1,551
PLY75,106,EasyHard,2,92,22,0.114,28.65,Medium,B,m,c,0,513
PLY75,106,EasyHard,2,93,22,0.114,28.65,Medium,B,m,m,1,572
PLY75,106,EasyHard,2,94,10,0.118,92.31,Medium,A,c,m,0,468
PLY75,106,EasyHard,2,95,10,0.118,92.31,Medium,A,c,m,0,561
PLY75,106,EasyHard,2,96,8,0.072,70.36,Medium,A,c,c,1,474
PLY75,106,EasyHard,2,97,25,0.183,61.58,Medium,B,m,m,1,485
PLY75,106,EasyHard,2,98,23,0.137,39.63,Medium,B,m,m,1,481
PLY75,106,EasyHard,2,99,24,0.16,50.61,Medium,B,m,m,1,429
PLY75,106,EasyHard,2,100,9,0.095,81.34,Medium,A,c,c,1,572
PLY75,106,EasyHard,2,101,9,0.095,81.34,Medium,A,c,m,0,548
PLY75,106,EasyHard,2,102,6,0.026,48.41,Medium,A,c,c,1,477
PLY75,106,EasyHard,2,103,7,0.049,59.39,Medium,A,c,c,1,1450
PLY75,106,EasyHard,2,104,22,0.114,28.65,Medium,B,m,m,1,671
PLY75,106,EasyHard,2,105,6,0.026,48.41,Medium,A,c,c,1,563
PLY75,106,EasyHard,2,106,7,0.049,59.39,Medium,A,c,c,1,540
PLY75,106,EasyHard,2,107,9,0.095,81.34,Medium,A,c,c,1,630
PLY75,106,EasyHard,2,108,9,0.095,81.34,Medium,A,c,c,1,492
PLY75,106,EasyHard,2,109,24,0.16,50.61,Medium,B,m,m,1,1559
PLY75,106,EasyHard,2,110,9,0.095,81.34,Medium,A,c,c,1,585
PLY75,106,EasyHard,2,111,8,0.072,70.36,Medium,A,c,c,1,497
PLY75,106,EasyHard,2,112,8,0.072,70.36,Medium,A,c,c,1,508
PLY75,106,EasyHard,2,113,8,0.072,70.36,Medium,A,c,c,1,471
PLY75,106,EasyHard,2,114,21,0.091,17.68,Medium,B,m,c,0,451
PLY75,106,EasyHard,2,115,21,0.091,17.68,Medium,B,m,m,1,448
PLY75,106,EasyHard,2,116,6,0.026,48.41,Medium,A,c,c,1,734
PLY75,106,EasyHard,2,117,25,0.183,61.58,Medium,B,m,m,1,512
PLY75,106,EasyHard,2,118,23,0.137,39.63,Medium,B,m,m,1,411
PLY75,106,EasyHard,2,119,7,0.049,59.39,Medium,A,c,c,1,506
PLY75,106,EasyHard,2,120,21,0.091,17.68,Medium,B,m,c,0,757
PLY75,106,EasyHard,2,121,7,0.049,59.39,Medium,A,c,c,1,582
PLY75,106,EasyHard,2,122,10,0.118,92.31,Medium,A,c,m,0,638
PLY75,106,EasyHard,2,123,24,0.16,50.61,Medium,B,m,m,1,516
PLY75,106,EasyHard,2,124,6,0.026,48.41,Medium,A,c,c,1,815
PLY75,106,EasyHard,2,125,21,0.091,17.68,Medium,B,m,c,0,846
PLY75,106,EasyHard,2,126,6,0.026,48.41,Medium,A,c,m,0,331
PLY75,106,EasyHard,2,127,9,0.095,81.34,Medium,A,c,c,1,269
PLY75,106,EasyHard,2,128,25,0.183,61.58,Medium,B,m,m,1,897
PLY75,106,EasyHard,2,129,23,0.137,39.63,Medium,B,m,c,0,813
PLY75,106,EasyHard,2,130,10,0.118,92.31,Medium,A,c,m,0,412
PLY75,106,EasyHard,2,131,21,0.091,17.68,Medium,B,m,c,0,379
PLY75,106,EasyHard,2,132,7,0.049,59.39,Medium,A,c,c,1,555
PLY75,106,EasyHard,2,133,24,0.16,50.61,Medium,B,m,m,1,516
PLY75,106,EasyHard,2,134,7,0.049,59.39,Medium,A,c,c,1,415
PLY75,106,EasyHard,2,135,10,0.118,92.31,Medium,A,c,m,0,446
PLY75,106,EasyHard,2,136,8,0.072,70.36,Medium,A,c,c,1,459
PLY75,106,EasyHard,2,137,23,0.137,39.63,Medium,B,m,m,1,536
PLY75,106,EasyHard,2,138,9,0.095,81.34,Medium,A,c,c,1,433
PLY75,106,EasyHard,2,139,21,0.091,17.68,Medium,B,m,c,0,671
PLY75,106,EasyHard,2,140,25,0.183,61.58,Medium,B,m,m,1,515
PLY75,106,EasyHard,2,141,6,0.026,48.41,Medium,A,c,c,1,574
PLY75,106,EasyHard,2,142,7,0.049,59.39,Medium,A,c,c,1,1190
PLY75,106,EasyHard,2,143,10,0.118,92.31,Medium,A,c,m,0,1078
PLY75,106,EasyHard,2,144,25,0.183,61.58,Medium,B,m,c,0,299
PLY75,106,EasyHard,2,145,10,0.118,92.31,Medium,A,c,m,0,701
PLY75,106,EasyHard,2,146,25,0.183,61.58,Medium,B,m,m,1,1488
PLY75,106,EasyHard,2,147,6,0.026,48.41,Medium,A,c,c,1,564
PLY75,106,EasyHard,2,148,24,0.16,50.61,Medium,B,m,m,1,509
PLY75,106,EasyHard,2,149,24,0.16,50.61,Medium,B,m,m,1,584
PLY75,106,EasyHard,2,150,7,0.049,59.39,Medium,A,c,c,1,608
PLY75,106,EasyHard,3,1,16,0.074,25.36,Hard,B,m,c,0,937
PLY75,106,EasyHard,3,2,11,0.042,40.73,Hard,A,c,c,1,547
PLY75,106,EasyHard,3,3,14,0.111,73.65,Hard,A,c,m,0,652
PLY75,106,EasyHard,3,4,16,0.074,25.36,Hard,B,m,c,0,513
PLY75,106,EasyHard,3,5,18,0.121,47.31,Hard,B,m,m,1,444
PLY75,106,EasyHard,3,6,20,0.167,69.26,Hard,B,m,m,1,570
PLY75,106,EasyHard,3,7,17,0.098,36.34,Hard,B,m,c,0,834
PLY75,106,EasyHard,3,8,17,0.098,36.34,Hard,B,m,c,0,384
PLY75,106,EasyHard,3,9,20,0.167,69.26,Hard,B,m,m,1,464
PLY75,106,EasyHard,3,10,18,0.121,47.31,Hard,B,m,m,1,365
PLY75,106,EasyHard,3,11,17,0.098,36.34,Hard,B,m,c,0,590
PLY75,106,EasyHard,3,12,17,0.098,36.34,Hard,B,m,m,1,549
PLY75,106,EasyHard,3,13,16,0.074,25.36,Hard,B,m,c,0,655
PLY75,106,EasyHard,3,14,19,0.144,58.29,Hard,B,m,m,1,244
PLY75,106,EasyHard,3,15,12,0.065,51.7,Hard,A,c,m,0,377
PLY75,106,EasyHard,3,16,14,0.111,73.65,Hard,A,c,m,0,425
PLY75,106,EasyHard,3,17,19,0.144,58.29,Hard,B,m,m,1,519
PLY75,106,EasyHard,3,18,16,0.074,25.36,Hard,B,m,c,0,578
PLY75,106,EasyHard,3,19,19,0.144,58.29,Hard,B,m,m,1,491
PLY75,106,EasyHard,3,20,20,0.167,69.26,Hard,B,m,m,1,486
PLY75,106,EasyHard,3,21,11,0.042,40.73,Hard,A,c,c,1,482
PLY75,106,EasyHard,3,22,19,0.144,58.29,Hard,B,m,m,1,366
PLY75,106,EasyHard,3,23,11,0.042,40.73,Hard,A,c,c,1,575
PLY75,106,EasyHard,3,24,12,0.065,51.7,Hard,A,c,c,1,471
PLY75,106,EasyHard,3,25,13,0.088,62.68,Hard,A,c,m,0,723
PLY75,106,EasyHard,3,26,16,0.074,25.36,Hard,B,m,c,0,261
PLY75,106,EasyHard,3,27,12,0.065,51.7,Hard,A,c,m,0,122
PLY75,106,EasyHard,3,28,14,0.111,73.65,Hard,A,c,m,0,484
PLY75,106,EasyHard,3,29,15,0.135,84.63,Hard,A,c,m,0,256
PLY75,106,EasyHard,3,30,13,0.088,62.68,Hard,A,c,c,1,453
PLY75,106,EasyHard,3,31,12,0.065,51.7,Hard,A,c,c,1,514
PLY75,106,EasyHard,3,32,14,0.111,73.65,Hard,A,c,c,1,876
PLY75,106,EasyHard,3,33,17,0.098,36.34,Hard,B,m,m,1,745
PLY75,106,EasyHard,3,34,11,0.042,40.73,Hard,A,c,c,1,538
PLY75,106,EasyHard,3,35,16,0.074,25.36,Hard,B,m,c,0,467
PLY75,106,EasyHard,3,36,13,0.088,62.68,Hard,A,c,c,1,496
PLY75,106,EasyHard,3,37,15,0.135,84.63,Hard,A,c,m,0,523
PLY75,106,EasyHard,3,38,20,0.167,69.26,Hard,B,m,m,1,502
PLY75,106,EasyHard,3,39,14,0.111,73.65,Hard,A,c,c,1,529
PLY75,106,EasyHard,3,40,14,0.111,73.65,Hard,A,c,m,0,571
PLY75,106,EasyHard,3,41,11,0.042,40.73,Hard,A,c,c,1,131
PLY75,106,EasyHard,3,42,20,0.167,69.26,Hard,B,m,m,1,493
PLY75,106,EasyHard,3,43,19,0.144,58.29,Hard,B,m,m,1,489
PLY75,106,EasyHard,3,44,15,0.135,84.63,Hard,A,c,m,0,900
PLY75,106,EasyHard,3,45,20,0.167,69.26,Hard,B,m,m,1,495
PLY75,106,EasyHard,3,46,19,0.144,58.29,Hard,B,m,m,1,1051
PLY75,106,EasyHard,3,47,14,0.111,73.65,Hard,A,c,c,1,592
PLY75,106,EasyHard,3,48,18,0.121,47.31,Hard,B,m,c,0,407
PLY75,106,EasyHard,3,49,13,0.088,62.68,Hard,A,c,m,0,262
PLY75,106,EasyHard,3,50,18,0.121,47.31,Hard,B,m,m,1,523
PLY75,106,EasyHard,3,51,20,0.167,69.26,Hard,B,m,m,1,533
PLY75,106,EasyHard,3,52,18,0.121,47.31,Hard,B,m,m,1,479
PLY75,106,EasyHard,3,53,15,0.135,84.63,Hard,A,c,m,0,539
PLY75,106,EasyHard,3,54,11,0.042,40.73,Hard,A,c,c,1,437
PLY75,106,EasyHard,3,55,12,0.065,51.7,Hard,A,c,c,1,739
PLY75,106,EasyHard,3,56,15,0.135,84.63,Hard,A,c,m,0,724
PLY75,106,EasyHard,3,57,20,0.167,69.26,Hard,B,m,m,1,551
PLY75,106,EasyHard,3,58,14,0.111,73.65,Hard,A,c,c,1,528
PLY75,106,EasyHard,3,59,13,0.088,62.68,Hard,A,c,c,1,778
PLY75,106,EasyHard,3,60,15,0.135,84.63,Hard,A,c,m,0,634
PLY75,106,EasyHard,3,61,18,0.121,47.31,Hard,B,m,c,0,480
PLY75,106,EasyHard,3,62,14,0.111,73.65,Hard,A,c,m,0,253
