"","cond","subj","phase","block","trial","stim","resp","rt","rtiti"
"4051","load",1019,"exp",2,1,7,"B",965,905
"4052","load",1019,"exp",2,2,1,"A",183,334
"4053","load",1019,"exp",2,3,8,"A",866,1139
"4054","load",1019,"exp",2,4,4,"A",505,1631
"4055","load",1019,"exp",2,5,9,"B",166,2922
"4056","load",1019,"exp",2,6,10,"A",454,1076
"4057","load",1019,"exp",2,7,2,"A",694,1075
"4058","load",1019,"exp",2,8,6,"B",332,2352
"4059","load",1019,"exp",2,9,5,"A",389,1142
"4060","load",1019,"exp",2,10,3,"B",129,1142
"4061","load",1019,"exp",3,1,2,"A",263,2445
"4062","load",1019,"exp",3,2,7,"B",229,789
"4063","load",1019,"exp",3,3,5,"B",321,979
"4064","load",1019,"exp",3,4,9,"B",203,1077
"4065","load",1019,"exp",3,5,4,"A",274,1290
"4066","load",1019,"exp",3,6,10,"A",426,866
"4067","load",1019,"exp",3,7,8,"B",190,3015
"4068","load",1019,"exp",3,8,3,"B",663,3453
"4069","load",1019,"exp",3,9,6,"B",534,945
"4070","load",1019,"exp",3,10,1,"B",216,945
"4071","load",1019,"exp",4,1,7,"A",918,2130
"4072","load",1019,"exp",4,2,2,"A",249,2666
"4073","load",1019,"exp",4,3,10,"B",455,1526
"4074","load",1019,"exp",4,4,3,"B",308,1461
"4075","load",1019,"exp",4,5,5,"A",250,4236
"4076","load",1019,"exp",4,6,8,"A",668,1108
"4077","load",1019,"exp",4,7,1,"A",458,1752
"4078","load",1019,"exp",4,8,6,"A",741,2507
"4079","load",1019,"exp",4,9,4,"A",378,678
"4080","load",1019,"exp",4,10,9,"A",516,678
"4081","load",1019,"exp",5,1,4,"A",541,988
"4082","load",1019,"exp",5,2,3,"B",325,697
"4083","load",1019,"exp",5,3,6,"B",975,1141
"4084","load",1019,"exp",5,4,9,"B",431,566
"4085","load",1019,"exp",5,5,10,"B",408,476
"4086","load",1019,"exp",5,6,5,"A",500,683
"4087","load",1019,"exp",5,7,1,"A",620,906
"4088","load",1019,"exp",5,8,8,"A",699,1096
"4089","load",1019,"exp",5,9,7,"B",429,2788
"4090","load",1019,"exp",5,10,2,"A",648,2788
"4091","load",1019,"exp",6,1,6,"B",184,991
"4092","load",1019,"exp",6,2,8,"A",528,636
"4093","load",1019,"exp",6,3,4,"A",341,683
"4094","load",1019,"exp",6,4,1,"A",226,1203
"4095","load",1019,"exp",6,5,3,"B",603,951
"4096","load",1019,"exp",6,6,2,"A",166,1335
"4097","load",1019,"exp",6,7,9,"B",403,469
"4098","load",1019,"exp",6,8,7,"B",270,689
"4099","load",1019,"exp",6,9,5,"A",361,1252
"4100","load",1019,"exp",6,10,10,"B",537,1252
"4101","load",1019,"exp",7,1,8,"A",391,1590
"4102","load",1019,"exp",7,2,5,"A",330,605
"4103","load",1019,"exp",7,3,7,"B",229,759
"4104","load",1019,"exp",7,4,10,"B",192,3095
"4105","load",1019,"exp",7,5,2,"A",538,822
"4106","load",1019,"exp",7,6,9,"B",537,1480
"4107","load",1019,"exp",7,7,1,"A",396,844
"4108","load",1019,"exp",7,8,6,"B",645,1320
"4109","load",1019,"exp",7,9,3,"B",398,786
"4110","load",1019,"exp",7,10,4,"A",269,786
"4111","load",1019,"exp",8,1,4,"A",315,652
"4112","load",1019,"exp",8,2,7,"B",348,646
"4113","load",1019,"exp",8,3,6,"B",186,1666
"4114","load",1019,"exp",8,4,9,"B",245,696
"4115","load",1019,"exp",8,5,3,"B",279,673
"4116","load",1019,"exp",8,6,5,"A",249,699
"4117","load",1019,"exp",8,7,10,"A",394,2843
"4118","load",1019,"exp",8,8,1,"A",421,827
"4119","load",1019,"exp",8,9,2,"A",368,2123
"4120","load",1019,"exp",8,10,8,"A",268,2123
"4121","load",1019,"exp",9,1,3,"B",1175,1622
"4122","load",1019,"exp",9,2,8,"A",416,757
"4123","load",1019,"exp",9,3,4,"A",481,613
"4124","load",1019,"exp",9,4,5,"A",357,621
"4125","load",1019,"exp",9,5,7,"B",483,3208
"4126","load",1019,"exp",9,6,6,"B",498,2168
"4127","load",1019,"exp",9,7,2,"A",308,1138
"4128","load",1019,"exp",9,8,1,"A",521,627
"4129","load",1019,"exp",9,9,10,"B",459,986
"4130","load",1019,"exp",9,10,9,"B",754,986
"4131","load",1019,"exp",10,1,1,"A",694,760
"4132","load",1019,"exp",10,2,10,"B",297,1559
"4133","load",1019,"exp",10,3,5,"A",351,552
"4134","load",1019,"exp",10,4,7,"B",386,576
"4135","load",1019,"exp",10,5,2,"A",205,998
"4136","load",1019,"exp",10,6,6,"B",233,2458
"4137","load",1019,"exp",10,7,4,"A",491,831
"4138","load",1019,"exp",10,8,3,"B",719,1330
"4139","load",1019,"exp",10,9,9,"B",204,4648
"4140","load",1019,"exp",10,10,8,"A",549,4648
"4141","load",1019,"exp",11,1,1,"A",451,736
"4142","load",1019,"exp",11,2,2,"A",573,723
"4143","load",1019,"exp",11,3,3,"B",541,749
"4144","load",1019,"exp",11,4,9,"B",444,1174
"4145","load",1019,"exp",11,5,10,"B",359,2499
"4146","load",1019,"exp",11,6,8,"A",511,951
"4147","load",1019,"exp",11,7,6,"B",394,697
"4148","load",1019,"exp",11,8,4,"A",271,1336
"4149","load",1019,"exp",11,9,5,"A",151,1192
"4150","load",1019,"exp",11,10,7,"B",234,1192
"4151","load",1019,"exp",12,1,5,"A",245,1656
"4152","load",1019,"exp",12,2,7,"B",583,638
"4153","load",1019,"exp",12,3,2,"A",324,759
"4154","load",1019,"exp",12,4,10,"B",207,937
"4155","load",1019,"exp",12,5,1,"A",154,1032
"4156","load",1019,"exp",12,6,8,"A",262,1162
"4157","load",1019,"exp",12,7,3,"B",288,1418
"4158","load",1019,"exp",12,8,4,"A",294,689
"4159","load",1019,"exp",12,9,9,"B",309,2790
"4160","load",1019,"exp",12,10,6,"B",1160,2790
"4161","load",1002,"prac",0,1,0,"A",974,771
"4162","load",1002,"prac",0,2,0,"B",259,857
"4163","load",1002,"prac",0,3,0,"A",158,941
"4164","load",1002,"prac",0,4,0,"A",455,1414
"4165","load",1002,"prac",0,5,0,"A",72,873
"4166","load",1002,"prac",0,6,0,"A",199,1012
"4167","load",1002,"prac",0,7,0,"A",10,76
"4168","load",1002,"prac",0,8,0,"B",4024,820
"4169","load",1002,"prac",0,9,0,"B",360,499
"4170","load",1002,"prac",0,10,0,"B",59,499
"4171","load",1002,"exp",1,1,5,"A",456,934
"4172","load",1002,"exp",1,2,8,"B",438,18
"4173","load",1002,"exp",1,3,10,"A",219,1145
"4174","load",1002,"exp",1,4,2,"B",182,715
"4175","load",1002,"exp",1,5,9,"A",382,475
"4176","load",1002,"exp",1,6,7,"B",426,386
"4177","load",1002,"exp",1,7,1,"A",137,503
"4178","load",1002,"exp",1,8,3,"A",472,506
"4179","load",1002,"exp",1,9,6,"B",298,424
"4180","load",1002,"exp",1,10,4,"A",326,424
"4181","load",1002,"exp",2,1,7,"B",270,5413
"4182","load",1002,"exp",2,2,1,"B",354,3452
"4183","load",1002,"exp",2,3,10,"A",327,6634
"4184","load",1002,"exp",2,4,6,"B",157,3146
"4185","load",1002,"exp",2,5,8,"B",318,4447
"4186","load",1002,"exp",2,6,4,"B",2587,5171
"4187","load",1002,"exp",2,7,2,"A",89,1197
"4188","load",1002,"exp",2,8,5,"A",493,3234
"4189","load",1002,"exp",2,9,3,"A",755,571
"4190","load",1002,"exp",2,10,9,"A",313,571
"4191","load",1002,"exp",3,1,10,"A",88,4509
"4192","load",1002,"exp",3,2,1,"A",637,1356
"4193","load",1002,"exp",3,3,4,"B",144,3692
"4194","load",1002,"exp",3,4,2,"A",953,2681
"4195","load",1002,"exp",3,5,8,"A",63,3356
"4196","load",1002,"exp",3,6,5,"A",2,798
"4197","load",1002,"exp",3,7,6,"A",29,997
"4198","load",1002,"exp",3,8,3,"A",311,760
"4199","load",1002,"exp",3,9,7,"B",252,448
"4200","load",1002,"exp",3,10,9,"B",46,448
"4201","load",1002,"exp",4,1,2,"A",393,1514
"4202","load",1002,"exp",4,2,8,"A",56,2502
"4203","load",1002,"exp",4,3,4,"B",57,951
"4204","load",1002,"exp",4,4,1,"A",797,3023
"4205","load",1002,"exp",4,5,6,"B",54,706
"4206","load",1002,"exp",4,6,5,"A",103,942
"4207","load",1002,"exp",4,7,7,"B",35,524
"4208","load",1002,"exp",4,8,9,"B",47,458
"4209","load",1002,"exp",4,9,3,"B",72,567
"4210","load",1002,"exp",4,10,10,"B",39,567
"4211","load",1002,"exp",5,1,1,"A",537,1142
"4212","load",1002,"exp",5,2,7,"B",28,419
"4213","load",1002,"exp",5,3,3,"A",43,438
"4214","load",1002,"exp",5,4,5,"B",186,594
"4215","load",1002,"exp",5,5,10,"B",123,550
"4216","load",1002,"exp",5,6,6,"B",56,407
"4217","load",1002,"exp",5,7,9,"B",91,413
"4218","load",1002,"exp",5,8,4,"B",132,593
"4219","load",1002,"exp",5,9,8,"A",135,518
"4220","load",1002,"exp",5,10,2,"A",38,518
"4221","load",1002,"exp",6,1,5,"A",78,572
"4222","load",1002,"exp",6,2,1,"A",87,1415
"4223","load",1002,"exp",6,3,9,"B",431,503
"4224","load",1002,"exp",6,4,7,"B",375,580
"4225","load",1002,"exp",6,5,4,"A",444,424
"4226","load",1002,"exp",6,6,10,"B",356,732
"4227","load",1002,"exp",6,7,6,"B",329,699
"4228","load",1002,"exp",6,8,3,"B",371,385
"4229","load",1002,"exp",6,9,2,"A",724,295
"4230","load",1002,"exp",6,10,8,"A",443,295
"4231","load",1002,"exp",7,1,7,"B",377,519
"4232","load",1002,"exp",7,2,4,"A",411,512
"4233","load",1002,"exp",7,3,3,"A",388,293
"4234","load",1002,"exp",7,4,10,"B",494,355
"4235","load",1002,"exp",7,5,6,"A",607,233
"4236","load",1002,"exp",7,6,1,"A",447,234
"4237","load",1002,"exp",7,7,2,"A",372,227
"4238","load",1002,"exp",7,8,9,"B",346,419
"4239","load",1002,"exp",7,9,8,"A",526,202
"4240","load",1002,"exp",7,10,5,"A",454,202
"4241","load",1002,"exp",8,1,8,"A",313,554
"4242","load",1002,"exp",8,2,7,"B",315,379
"4243","load",1002,"exp",8,3,4,"A",347,275
"4244","load",1002,"exp",8,4,6,"B",733,419
"4245","load",1002,"exp",8,5,3,"A",334,580
"4246","load",1002,"exp",8,6,2,"A",327,410
"4247","load",1002,"exp",8,7,5,"A",284,503
"4248","load",1002,"exp",8,8,1,"A",324,328
"4249","load",1002,"exp",8,9,10,"A",422,314
"4250","load",1002,"exp",8,10,9,"B",438,314
"4251","load",1002,"exp",9,1,6,"B",314,362
"4252","load",1002,"exp",9,2,5,"A",339,442
"4253","load",1002,"exp",9,3,2,"A",363,390
"4254","load",1002,"exp",9,4,10,"A",416,436
"4255","load",1002,"exp",9,5,7,"B",357,381
"4256","load",1002,"exp",9,6,1,"A",358,643
"4257","load",1002,"exp",9,7,3,"A",427,307
"4258","load",1002,"exp",9,8,9,"A",716,284
"4259","load",1002,"exp",9,9,4,"A",300,457
"4260","load",1002,"exp",9,10,8,"A",524,457
"4261","load",1002,"exp",10,1,7,"B",381,411
"4262","load",1002,"exp",10,2,2,"A",173,1120
"4263","load",1002,"exp",10,3,3,"B",438,370
"4264","load",1002,"exp",10,4,10,"A",793,377
"4265","load",1002,"exp",10,5,4,"A",427,482
"4266","load",1002,"exp",10,6,9,"B",325,487
"4267","load",1002,"exp",10,7,8,"A",268,390
"4268","load",1002,"exp",10,8,6,"B",433,312
"4269","load",1002,"exp",10,9,1,"A",317,381
"4270","load",1002,"exp",10,10,5,"B",807,381
"4271","load",1002,"exp",11,1,2,"A",141,508
"4272","load",1002,"exp",11,2,4,"A",234,333
"4273","load",1002,"exp",11,3,8,"A",203,389
"4274","load",1002,"exp",11,4,10,"B",599,322
"4275","load",1002,"exp",11,5,1,"A",152,617
"4276","load",1002,"exp",11,6,9,"B",923,295
"4277","load",1002,"exp",11,7,5,"A",362,406
"4278","load",1002,"exp",11,8,3,"B",344,382
"4279","load",1002,"exp",11,9,6,"B",363,405
"4280","load",1002,"exp",11,10,7,"B",293,405
"4281","load",1002,"exp",12,1,1,"A",234,426
"4282","load",1002,"exp",12,2,2,"A",169,476
"4283","load",1002,"exp",12,3,10,"A",360,420
"4284","load",1002,"exp",12,4,7,"B",310,440
"4285","load",1002,"exp",12,5,3,"B",222,442
"4286","load",1002,"exp",12,6,9,"B",303,396
"4287","load",1002,"exp",12,7,5,"A",234,409
"4288","load",1002,"exp",12,8,8,"A",204,454
"4289","load",1002,"exp",12,9,4,"A",138,552
"4290","load",1002,"exp",12,10,6,"B",225,552
"4291","load",1020,"prac",0,1,0,"A",533,819
"4292","load",1020,"prac",0,2,0,"A",1209,925
"4293","load",1020,"prac",0,3,0,"A",1163,805
"4294","load",1020,"prac",0,4,0,"B",1150,983
"4295","load",1020,"prac",0,5,0,"A",745,1009
"4296","load",1020,"prac",0,6,0,"B",910,1944
"4297","load",1020,"prac",0,7,0,"B",1056,917
"4298","load",1020,"prac",0,8,0,"B",664,1360
"4299","load",1020,"prac",0,9,0,"A",1193,2265
"4300","load",1020,"prac",0,10,0,"B",541,2265
"4301","load",1020,"exp",1,1,8,"B",1261,7323
"4302","load",1020,"exp",1,2,6,"B",1033,4316
"4303","load",1020,"exp",1,3,5,"A",1255,5831
"4304","load",1020,"exp",1,4,2,"A",791,5625
"4305","load",1020,"exp",1,5,10,"B",986,2931
"4306","load",1020,"exp",1,6,4,"A",822,2189
"4307","load",1020,"exp",1,7,1,"A",530,1694
"4308","load",1020,"exp",1,8,3,"B",698,1895
"4309","load",1020,"exp",1,9,9,"B",601,3139
"4310","load",1020,"exp",1,10,7,"B",552,3139
"4311","load",1020,"exp",2,1,9,"B",664,2690
"4312","load",1020,"exp",2,2,8,"A",1233,10026
"4313","load",1020,"exp",2,3,5,"A",1341,3693
"4314","load",1020,"exp",2,4,2,"A",651,1982
"4315","load",1020,"exp",2,5,1,"A",391,3559
"4316","load",1020,"exp",2,6,6,"B",502,1693
"4317","load",1020,"exp",2,7,3,"B",928,3818
"4318","load",1020,"exp",2,8,7,"B",743,1757
"4319","load",1020,"exp",2,9,10,"B",845,3241
"4320","load",1020,"exp",2,10,4,"A",458,3241
"4321","load",1020,"exp",3,1,8,"B",582,6108
"4322","load",1020,"exp",3,2,3,"A",1311,4856
"4323","load",1020,"exp",3,3,10,"A",1221,2605
"4324","load",1020,"exp",3,4,5,"B",522,2052
"4325","load",1020,"exp",3,5,2,"A",829,1958
"4326","load",1020,"exp",3,6,1,"A",536,1911
"4327","load",1020,"exp",3,7,7,"B",382,1884
"4328","load",1020,"exp",3,8,4,"A",396,1773
"4329","load",1020,"exp",3,9,9,"B",1092,2500
"4330","load",1020,"exp",3,10,6,"B",761,2500
"4331","load",1020,"exp",4,1,1,"B",445,5048
"4332","load",1020,"exp",4,2,3,"B",204,3384
"4333","load",1020,"exp",4,3,9,"B",1037,3120
"4334","load",1020,"exp",4,4,2,"A",710,2343
"4335","load",1020,"exp",4,5,8,"A",662,6652
"4336","load",1020,"exp",4,6,6,"B",1145,10146
"4337","load",1020,"exp",4,7,7,"B",696,1591
"4338","load",1020,"exp",4,8,10,"B",646,1754
"4339","load",1020,"exp",4,9,4,"A",840,1571
"4340","load",1020,"exp",4,10,5,"B",456,1571
"4341","load",1020,"exp",5,1,6,"B",453,1506
"4342","load",1020,"exp",5,2,10,"B",519,1507
"4343","load",1020,"exp",5,3,7,"B",541,2250
"4344","load",1020,"exp",5,4,8,"A",311,1832
"4345","load",1020,"exp",5,5,2,"A",382,1995
"4346","load",1020,"exp",5,6,4,"A",669,1718
"4347","load",1020,"exp",5,7,9,"B",405,2217
"4348","load",1020,"exp",5,8,5,"A",752,1897
"4349","load",1020,"exp",5,9,1,"A",348,1810
"4350","load",1020,"exp",5,10,3,"B",235,1810
"4351","load",1020,"exp",6,1,3,"B",643,4392
"4352","load",1020,"exp",6,2,5,"A",367,2329
"4353","load",1020,"exp",6,3,8,"A",707,1556
"4354","load",1020,"exp",6,4,6,"B",332,1537
"4355","load",1020,"exp",6,5,10,"B",489,1867
"4356","load",1020,"exp",6,6,7,"B",265,1488
"4357","load",1020,"exp",6,7,4,"A",272,1737
"4358","load",1020,"exp",6,8,2,"B",421,5147
"4359","load",1020,"exp",6,9,9,"B",719,1956
"4360","load",1020,"exp",6,10,1,"A",655,1956
"4361","load",1020,"exp",7,1,10,"B",644,3112
"4362","load",1020,"exp",7,2,3,"B",756,3772
"4363","load",1020,"exp",7,3,1,"A",566,3005
"4364","load",1020,"exp",7,4,8,"A",632,3978
"4365","load",1020,"exp",7,5,7,"B",274,2107
"4366","load",1020,"exp",7,6,2,"A",395,2268
"4367","load",1020,"exp",7,7,9,"B",460,1417
"4368","load",1020,"exp",7,8,4,"A",2414,2581
"4369","load",1020,"exp",7,9,6,"B",357,2365
"4370","load",1020,"exp",7,10,5,"A",522,2365
"4371","load",1020,"exp",8,1,5,"A",646,1737
"4372","load",1020,"exp",8,2,3,"B",160,2530
"4373","load",1020,"exp",8,3,9,"B",779,1592
"4374","load",1020,"exp",8,4,6,"B",485,1623
"4375","load",1020,"exp",8,5,2,"A",522,1398
"4376","load",1020,"exp",8,6,8,"A",607,1979
"4377","load",1020,"exp",8,7,4,"A",458,1642
"4378","load",1020,"exp",8,8,10,"B",446,1640
"4379","load",1020,"exp",8,9,7,"B",1610,4942
"4380","load",1020,"exp",8,10,1,"A",375,4942
"4381","load",1020,"exp",9,1,10,"B",538,2339
"4382","load",1020,"exp",9,2,7,"B",870,4343
"4383","load",1020,"exp",9,3,6,"B",166,1913
"4384","load",1020,"exp",9,4,3,"B",396,2077
"4385","load",1020,"exp",9,5,9,"B",453,2579
"4386","load",1020,"exp",9,6,4,"A",366,1370
"4387","load",1020,"exp",9,7,2,"A",509,1363
"4388","load",1020,"exp",9,8,5,"A",439,1505
"4389","load",1020,"exp",9,9,8,"A",445,1478
"4390","load",1020,"exp",9,10,1,"A",408,1478
"4391","load",1020,"exp",10,1,10,"B",223,2078
"4392","load",1020,"exp",10,2,9,"B",368,1545
"4393","load",1020,"exp",10,3,7,"B",309,1875
"4394","load",1020,"exp",10,4,3,"B",345,1538
"4395","load",1020,"exp",10,5,4,"A",382,1404
"4396","load",1020,"exp",10,6,6,"B",469,1944
"4397","load",1020,"exp",10,7,1,"A",340,1801
"4398","load",1020,"exp",10,8,8,"A",167,2522
"4399","load",1020,"exp",10,9,5,"A",636,1597
"4400","load",1020,"exp",10,10,2,"A",431,1597
"4401","load",1020,"exp",11,1,6,"B",578,2170
"4402","load",1020,"exp",11,2,9,"B",698,1319
"4403","load",1020,"exp",11,3,5,"A",376,1318
"4404","load",1020,"exp",11,4,3,"B",759,1458
"4405","load",1020,"exp",11,5,7,"B",618,1736
"4406","load",1020,"exp",11,6,8,"A",398,1520
"4407","load",1020,"exp",11,7,10,"B",408,1546
"4408","load",1020,"exp",11,8,1,"A",531,1762
"4409","load",1020,"exp",11,9,2,"A",473,1562
"4410","load",1020,"exp",11,10,4,"A",510,1562
"4411","load",1020,"exp",12,1,2,"A",543,1132
"4412","load",1020,"exp",12,2,10,"B",506,1235
"4413","load",1020,"exp",12,3,9,"B",632,1303
"4414","load",1020,"exp",12,4,8,"A",2039,7586
"4415","load",1020,"exp",12,5,7,"B",465,1713
"4416","load",1020,"exp",12,6,5,"A",430,1573
"4417","load",1020,"exp",12,7,1,"A",685,1368
"4418","load",1020,"exp",12,8,4,"A",488,1193
"4419","load",1020,"exp",12,9,3,"B",861,1353
"4420","load",1020,"exp",12,10,6,"B",735,1353
"4421","load",1021,"prac",0,1,0,"B",492,2386
"4422","load",1021,"prac",0,2,0,"B",624,1389
"4423","load",1021,"prac",0,3,0,"B",878,2108
"4424","load",1021,"prac",0,4,0,"A",1224,1645
"4425","load",1021,"prac",0,5,0,"A",820,1306
"4426","load",1021,"prac",0,6,0,"B",843,1207
"4427","load",1021,"prac",0,7,0,"B",516,1213
"4428","load",1021,"prac",0,8,0,"A",551,1670
"4429","load",1021,"prac",0,9,0,"A",640,2067
"4430","load",1021,"prac",0,10,0,"A",529,2067
"4431","load",1021,"exp",1,1,8,"A",856,3479
"4432","load",1021,"exp",1,2,5,"A",593,2439
"4433","load",1021,"exp",1,3,4,"A",543,2572
"4434","load",1021,"exp",1,4,10,"B",510,1878
"4435","load",1021,"exp",1,5,2,"A",276,2907
"4436","load",1021,"exp",1,6,6,"B",554,1738
"4437","load",1021,"exp",1,7,9,"B",571,865
"4438","load",1021,"exp",1,8,1,"A",404,2694
"4439","load",1021,"exp",1,9,3,"B",632,3291
"4440","load",1021,"exp",1,10,7,"B",493,3291
"4441","load",1021,"exp",2,1,1,"A",729,1678
"4442","load",1021,"exp",2,2,7,"B",468,1925
"4443","load",1021,"exp",2,3,5,"A",420,1337
"4444","load",1021,"exp",2,4,3,"B",738,3096
"4445","load",1021,"exp",2,5,10,"B",667,3396
"4446","load",1021,"exp",2,6,8,"A",569,1677
"4447","load",1021,"exp",2,7,4,"A",439,2051
"4448","load",1021,"exp",2,8,9,"B",601,2548
"4449","load",1021,"exp",2,9,6,"B",492,1217
"4450","load",1021,"exp",2,10,2,"A",727,1217
"4451","load",1021,"exp",3,1,6,"B",710,1399
"4452","load",1021,"exp",3,2,9,"B",651,1841
"4453","load",1021,"exp",3,3,7,"B",485,1193
"4454","load",1021,"exp",3,4,3,"B",851,2047
"4455","load",1021,"exp",3,5,2,"A",668,6773
"4456","load",1021,"exp",3,6,4,"A",511,1001
"4457","load",1021,"exp",3,7,10,"B",478,1554
"4458","load",1021,"exp",3,8,5,"A",648,3660
"4459","load",1021,"exp",3,9,8,"A",485,1447
"4460","load",1021,"exp",3,10,1,"A",566,1447
"4461","load",1021,"exp",4,1,10,"B",633,1626
"4462","load",1021,"exp",4,2,2,"A",460,1431
"4463","load",1021,"exp",4,3,1,"A",503,3486
"4464","load",1021,"exp",4,4,8,"A",854,2099
"4465","load",1021,"exp",4,5,4,"A",521,3492
"4466","load",1021,"exp",4,6,6,"B",625,1090
"4467","load",1021,"exp",4,7,5,"B",585,3104
"4468","load",1021,"exp",4,8,9,"B",759,2115
"4469","load",1021,"exp",4,9,3,"B",633,1945
"4470","load",1021,"exp",4,10,7,"B",568,1945
"4471","load",1021,"exp",5,1,6,"B",546,1282
"4472","load",1021,"exp",5,2,8,"A",779,1545
"4473","load",1021,"exp",5,3,3,"B",444,1351
"4474","load",1021,"exp",5,4,1,"A",471,1241
"4475","load",1021,"exp",5,5,7,"B",788,3588
"4476","load",1021,"exp",5,6,2,"A",586,1491
"4477","load",1021,"exp",5,7,4,"A",535,1861
"4478","load",1021,"exp",5,8,9,"B",703,2269
"4479","load",1021,"exp",5,9,5,"B",506,6930
"4480","load",1021,"exp",5,10,10,"B",553,6930
"4481","load",1021,"exp",6,1,9,"B",938,2473
"4482","load",1021,"exp",6,2,1,"A",502,1164
"4483","load",1021,"exp",6,3,6,"B",474,1225
"4484","load",1021,"exp",6,4,5,"A",537,1797
"4485","load",1021,"exp",6,5,10,"B",872,2136
"4486","load",1021,"exp",6,6,7,"B",619,1304
"4487","load",1021,"exp",6,7,4,"A",549,1285
"4488","load",1021,"exp",6,8,8,"A",496,1045
"4489","load",1021,"exp",6,9,3,"B",629,1349
"4490","load",1021,"exp",6,10,2,"A",505,1349
"4491","load",1021,"exp",7,1,4,"A",669,1429
"4492","load",1021,"exp",7,2,1,"A",502,1100
"4493","load",1021,"exp",7,3,7,"B",757,2497
"4494","load",1021,"exp",7,4,9,"B",593,681
"4495","load",1021,"exp",7,5,5,"A",565,1911
"4496","load",1021,"exp",7,6,6,"B",565,808
"4497","load",1021,"exp",7,7,2,"A",561,2708
"4498","load",1021,"exp",7,8,8,"A",533,2130
"4499","load",1021,"exp",7,9,10,"B",545,1013
"4500","load",1021,"exp",7,10,3,"B",528,1013
"4501","load",1021,"exp",8,1,6,"B",505,1729
"4502","load",1021,"exp",8,2,4,"A",429,1269
"4503","load",1021,"exp",8,3,8,"A",473,1319
"4504","load",1021,"exp",8,4,2,"A",359,1378
"4505","load",1021,"exp",8,5,5,"A",375,1253
"4506","load",1021,"exp",8,6,9,"B",406,859
"4507","load",1021,"exp",8,7,1,"A",532,832
"4508","load",1021,"exp",8,8,7,"B",554,1051
"4509","load",1021,"exp",8,9,10,"B",613,2818
"4510","load",1021,"exp",8,10,3,"B",990,2818
"4511","load",1021,"exp",9,1,7,"B",410,990
"4512","load",1021,"exp",9,2,5,"A",756,1388
"4513","load",1021,"exp",9,3,3,"B",388,1459
"4514","load",1021,"exp",9,4,9,"B",557,1169
"4515","load",1021,"exp",9,5,1,"A",483,2297
"4516","load",1021,"exp",9,6,10,"B",518,1250
"4517","load",1021,"exp",9,7,6,"B",802,2038
"4518","load",1021,"exp",9,8,8,"A",805,2120
"4519","load",1021,"exp",9,9,4,"A",493,1252
"4520","load",1021,"exp",9,10,2,"A",514,1252
"4521","load",1021,"exp",10,1,9,"B",427,1586
"4522","load",1021,"exp",10,2,5,"A",592,2570
"4523","load",1021,"exp",10,3,7,"B",357,1164
"4524","load",1021,"exp",10,4,2,"A",327,1641
"4525","load",1021,"exp",10,5,3,"B",421,954
"4526","load",1021,"exp",10,6,4,"A",473,1354
"4527","load",1021,"exp",10,7,8,"A",600,741
"4528","load",1021,"exp",10,8,6,"B",485,1095
"4529","load",1021,"exp",10,9,1,"A",487,1226
"4530","load",1021,"exp",10,10,10,"B",719,1226
"4531","load",1021,"exp",11,1,10,"B",517,1899
"4532","load",1021,"exp",11,2,4,"A",476,2892
"4533","load",1021,"exp",11,3,2,"A",451,961
"4534","load",1021,"exp",11,4,9,"B",298,841
"4535","load",1021,"exp",11,5,7,"B",784,1293
"4536","load",1021,"exp",11,6,5,"A",510,1190
"4537","load",1021,"exp",11,7,3,"B",507,739
"4538","load",1021,"exp",11,8,8,"A",584,1979
"4539","load",1021,"exp",11,9,1,"A",541,4442
"4540","load",1021,"exp",11,10,6,"B",536,4442
"4541","load",1021,"exp",12,1,6,"B",395,1131
"4542","load",1021,"exp",12,2,10,"B",814,2293
"4543","load",1021,"exp",12,3,9,"B",375,3365
"4544","load",1021,"exp",12,4,2,"A",416,1813
"4545","load",1021,"exp",12,5,3,"B",458,1543
"4546","load",1021,"exp",12,6,7,"B",366,938
"4547","load",1021,"exp",12,7,1,"A",429,3301
"4548","load",1021,"exp",12,8,4,"A",693,1283
"4549","load",1021,"exp",12,9,5,"A",569,1085
"4550","load",1021,"exp",12,10,8,"A",484,1085
"4551","load",1003,"prac",0,1,0,"B",16507,8912
"4552","load",1003,"prac",0,2,0,"B",2116,1167
"4553","load",1003,"prac",0,3,0,"A",1458,2360
"4554","load",1003,"prac",0,4,0,"A",942,1981
"4555","load",1003,"prac",0,5,0,"A",1097,2615
"4556","load",1003,"prac",0,6,0,"A",795,2620
"4557","load",1003,"prac",0,7,0,"B",1063,2091
"4558","load",1003,"prac",0,8,0,"A",1040,2002
"4559","load",1003,"prac",0,9,0,"B",747,2434
"4560","load",1003,"prac",0,10,0,"B",1072,2434
"4561","load",1003,"exp",1,1,7,"A",2490,739
"4562","load",1003,"exp",1,2,9,"B",272,3480
"4563","load",1003,"exp",1,3,2,"A",535,501
"4564","load",1003,"exp",1,4,1,"A",1561,501
"4565","load",1003,"exp",1,5,4,"A",670,776
"4566","load",1003,"exp",1,6,10,"B",808,810
"4567","load",1003,"exp",1,7,6,"B",996,603
"4568","load",1003,"exp",1,8,3,"A",586,372
"4569","load",1003,"exp",1,9,8,"A",932,337
"4570","load",1003,"exp",1,10,5,"A",1086,337
"4571","load",1003,"exp",2,1,2,"A",1249,716
"4572","load",1003,"exp",2,2,8,"A",596,731
"4573","load",1003,"exp",2,3,9,"B",1194,508
