"","cond","subj","phase","block","trial","stim","resp","rt","rtiti"
"534","load",1006,"exp",1,4,10,"A",636,4557
"535","load",1006,"exp",1,5,7,"B",407,4554
"536","load",1006,"exp",1,6,8,"A",669,7445
"537","load",1006,"exp",1,7,6,"B",755,2124
"538","load",1006,"exp",1,8,4,"A",103,2957
"539","load",1006,"exp",1,9,5,"B",617,6247
"540","load",1006,"exp",1,10,2,"A",945,6247
"541","load",1006,"exp",2,1,4,"A",1259,3532
"542","load",1006,"exp",2,2,6,"B",383,1565
"543","load",1006,"exp",2,3,2,"A",687,3062
"544","load",1006,"exp",2,4,8,"B",773,3268
"545","load",1006,"exp",2,5,3,"A",896,6329
"546","load",1006,"exp",2,6,10,"B",847,4028
"547","load",1006,"exp",2,7,9,"A",1050,2798
"548","load",1006,"exp",2,8,5,"B",616,10824
"549","load",1006,"exp",2,9,7,"A",1104,4161
"550","load",1006,"exp",2,10,1,"A",1696,4161
"551","load",1006,"exp",3,1,5,"B",608,1947
"552","load",1006,"exp",3,2,3,"A",28,3379
"553","load",1006,"exp",3,3,4,"A",736,7861
"554","load",1006,"exp",3,4,7,"B",755,3562
"555","load",1006,"exp",3,5,9,"B",718,5632
"556","load",1006,"exp",3,6,10,"A",119,6787
"557","load",1006,"exp",3,7,8,"B",335,17446
"558","load",1006,"exp",3,8,2,"A",312,1401
"559","load",1006,"exp",3,9,6,"B",537,1941
"560","load",1006,"exp",3,10,1,"A",297,1941
"561","load",1006,"exp",4,1,10,"A",821,1388
"562","load",1006,"exp",4,2,7,"B",238,848
"563","load",1006,"exp",4,3,3,"A",588,820
"564","load",1006,"exp",4,4,6,"B",348,788
"565","load",1006,"exp",4,5,1,"A",406,874
"566","load",1006,"exp",4,6,2,"A",294,1507
"567","load",1006,"exp",4,7,5,"B",389,4247
"568","load",1006,"exp",4,8,8,"B",394,1032
"569","load",1006,"exp",4,9,4,"A",195,899
"570","load",1006,"exp",4,10,9,"B",234,899
"571","load",1006,"exp",5,1,2,"A",174,1093
"572","load",1006,"exp",5,2,8,"B",207,585
"573","load",1006,"exp",5,3,3,"A",134,698
"574","load",1006,"exp",5,4,5,"B",49,1258
"575","load",1006,"exp",5,5,6,"B",192,1477
"576","load",1006,"exp",5,6,1,"A",313,743
"577","load",1006,"exp",5,7,10,"A",173,515
"578","load",1006,"exp",5,8,4,"A",393,777
"579","load",1006,"exp",5,9,9,"B",215,772
"580","load",1006,"exp",5,10,7,"B",251,772
"581","load",1006,"exp",6,1,10,"A",200,530
"582","load",1006,"exp",6,2,3,"A",5,823
"583","load",1006,"exp",6,3,8,"B",1,606
"584","load",1006,"exp",6,4,9,"B",341,459
"585","load",1006,"exp",6,5,5,"B",206,809
"586","load",1006,"exp",6,6,4,"A",238,385
"587","load",1006,"exp",6,7,7,"B",224,332
"588","load",1006,"exp",6,8,1,"A",199,481
"589","load",1006,"exp",6,9,6,"B",166,313
"590","load",1006,"exp",6,10,2,"A",249,313
"591","load",1006,"exp",7,1,6,"B",276,348
"592","load",1006,"exp",7,2,9,"B",204,326
"593","load",1006,"exp",7,3,3,"A",187,341
"594","load",1006,"exp",7,4,2,"A",208,890
"595","load",1006,"exp",7,5,5,"B",224,286
"596","load",1006,"exp",7,6,8,"B",197,332
"597","load",1006,"exp",7,7,4,"A",195,281
"598","load",1006,"exp",7,8,7,"B",42,326
"599","load",1006,"exp",7,9,1,"A",158,239
"600","load",1006,"exp",7,10,10,"A",250,239
"601","load",1006,"exp",8,1,5,"B",295,291
"602","load",1006,"exp",8,2,1,"A",254,359
"603","load",1006,"exp",8,3,3,"A",1,1038
"604","load",1006,"exp",8,4,9,"B",221,315
"605","load",1006,"exp",8,5,2,"A",59,489
"606","load",1006,"exp",8,6,7,"B",843,357
"607","load",1006,"exp",8,7,10,"A",240,196
"608","load",1006,"exp",8,8,6,"B",311,280
"609","load",1006,"exp",8,9,8,"B",615,294
"610","load",1006,"exp",8,10,4,"A",208,294
"611","load",1006,"exp",9,1,9,"B",271,311
"612","load",1006,"exp",9,2,2,"A",293,276
"613","load",1006,"exp",9,3,10,"A",351,296
"614","load",1006,"exp",9,4,6,"B",285,296
"615","load",1006,"exp",9,5,4,"A",246,281
"616","load",1006,"exp",9,6,3,"A",372,305
"617","load",1006,"exp",9,7,7,"B",269,308
"618","load",1006,"exp",9,8,1,"A",234,346
"619","load",1006,"exp",9,9,5,"B",394,235
"620","load",1006,"exp",9,10,8,"B",325,235
"621","load",1006,"exp",10,1,5,"B",426,450
"622","load",1006,"exp",10,2,4,"A",700,1339
"623","load",1006,"exp",10,3,2,"A",568,1691
"624","load",1006,"exp",10,4,1,"A",532,1394
"625","load",1006,"exp",10,5,3,"A",333,2114
"626","load",1006,"exp",10,6,8,"B",352,3283
"627","load",1006,"exp",10,7,6,"B",296,471
"628","load",1006,"exp",10,8,7,"B",1024,3708
"629","load",1006,"exp",10,9,9,"B",461,3706
"630","load",1006,"exp",10,10,10,"A",192,3706
"631","load",1006,"exp",11,1,3,"A",766,1544
"632","load",1006,"exp",11,2,9,"B",584,957
"633","load",1006,"exp",11,3,4,"A",286,1753
"634","load",1006,"exp",11,4,1,"A",511,1255
"635","load",1006,"exp",11,5,5,"B",437,1388
"636","load",1006,"exp",11,6,2,"A",529,1996
"637","load",1006,"exp",11,7,6,"B",526,3320
"638","load",1006,"exp",11,8,8,"B",394,3725
"639","load",1006,"exp",11,9,7,"B",679,3923
"640","load",1006,"exp",11,10,10,"A",423,3923
"641","load",1006,"exp",12,1,6,"B",239,4194
"642","load",1006,"exp",12,2,2,"A",339,2150
"643","load",1006,"exp",12,3,3,"A",346,3839
"644","load",1006,"exp",12,4,10,"A",507,5874
"645","load",1006,"exp",12,5,1,"A",537,4214
"646","load",1006,"exp",12,6,4,"A",719,5955
"647","load",1006,"exp",12,7,9,"B",554,2138
"648","load",1006,"exp",12,8,7,"B",520,1284
"649","load",1006,"exp",12,9,5,"B",389,1094
"650","load",1006,"exp",12,10,8,"B",276,1094
"651","load",1007,"prac",0,1,99,"B",4019,1308
"652","load",1007,"prac",0,2,98,"A",5066,9588
"653","load",1007,"prac",0,3,98,"A",3892,3682
"654","load",1007,"prac",0,4,98,"A",4977,3037
"655","load",1007,"prac",0,5,98,"A",1866,9488
"656","load",1007,"prac",0,6,99,"B",6728,4835
"657","load",1007,"prac",0,7,99,"B",1320,5093
"658","load",1007,"prac",0,8,99,"B",3177,2231
"659","load",1007,"prac",0,9,99,"B",2839,3668
"660","load",1007,"prac",0,10,98,"A",736,3668
"661","load",1007,"exp",1,1,8,"A",1088,4685
"662","load",1007,"exp",1,2,7,"B",834,5466
"663","load",1007,"exp",1,3,3,"B",553,3016
"664","load",1007,"exp",1,4,10,"B",1164,7110
"665","load",1007,"exp",1,5,5,"A",767,7226
"666","load",1007,"exp",1,6,4,"A",1479,6739
"667","load",1007,"exp",1,7,1,"A",1216,8421
"668","load",1007,"exp",1,8,9,"B",2846,4522
"669","load",1007,"exp",1,9,6,"B",1536,3253
"670","load",1007,"exp",1,10,2,"A",974,3253
"671","load",1007,"exp",2,1,8,"B",2370,4418
"672","load",1007,"exp",2,2,9,"B",1181,5178
"673","load",1007,"exp",2,3,1,"A",1356,5803
"674","load",1007,"exp",2,4,6,"B",2900,7293
"675","load",1007,"exp",2,5,2,"A",2366,4681
"676","load",1007,"exp",2,6,10,"B",687,4186
"677","load",1007,"exp",2,7,5,"A",1077,6370
"678","load",1007,"exp",2,8,7,"B",955,10028
"679","load",1007,"exp",2,9,3,"A",762,4390
"680","load",1007,"exp",2,10,4,"A",1067,4390
"681","load",1007,"exp",3,1,7,"B",474,5996
"682","load",1007,"exp",3,2,3,"A",1179,9033
"683","load",1007,"exp",3,3,1,"A",958,6306
"684","load",1007,"exp",3,4,4,"A",988,3190
"685","load",1007,"exp",3,5,5,"A",489,3755
"686","load",1007,"exp",3,6,9,"B",1321,10663
"687","load",1007,"exp",3,7,8,"A",674,1773
"688","load",1007,"exp",3,8,6,"B",567,3626
"689","load",1007,"exp",3,9,10,"B",548,4324
"690","load",1007,"exp",3,10,2,"A",1251,4324
"691","load",1007,"exp",4,1,3,"B",847,1735
"692","load",1007,"exp",4,2,1,"A",486,1448
"693","load",1007,"exp",4,3,2,"A",511,2902
"694","load",1007,"exp",4,4,7,"B",573,1554
"695","load",1007,"exp",4,5,10,"B",619,1528
"696","load",1007,"exp",4,6,5,"A",283,8693
"697","load",1007,"exp",4,7,4,"A",716,8540
"698","load",1007,"exp",4,8,6,"B",1386,3155
"699","load",1007,"exp",4,9,8,"A",1060,5610
"700","load",1007,"exp",4,10,9,"B",1094,5610
"701","load",1007,"exp",5,1,3,"B",594,1099
"702","load",1007,"exp",5,2,7,"B",432,2792
"703","load",1007,"exp",5,3,6,"B",466,1922
"704","load",1007,"exp",5,4,2,"A",1044,7286
"705","load",1007,"exp",5,5,1,"A",601,3601
"706","load",1007,"exp",5,6,4,"A",1274,5452
"707","load",1007,"exp",5,7,5,"A",2142,9102
"708","load",1007,"exp",5,8,10,"B",3158,3938
"709","load",1007,"exp",5,9,8,"A",634,5100
"710","load",1007,"exp",5,10,9,"B",1017,5100
"711","load",1007,"exp",6,1,5,"A",568,4890
"712","load",1007,"exp",6,2,3,"A",713,2362
"713","load",1007,"exp",6,3,1,"A",1683,2518
"714","load",1007,"exp",6,4,8,"A",772,3443
"715","load",1007,"exp",6,5,4,"A",742,3805
"716","load",1007,"exp",6,6,9,"A",1327,9178
"717","load",1007,"exp",6,7,6,"B",1230,3846
"718","load",1007,"exp",6,8,7,"B",1019,2953
"719","load",1007,"exp",6,9,10,"B",2492,3953
"720","load",1007,"exp",6,10,2,"A",892,3953
"721","load",1007,"exp",7,1,5,"A",1127,2827
"722","load",1007,"exp",7,2,2,"A",689,1308
"723","load",1007,"exp",7,3,7,"B",719,1780
"724","load",1007,"exp",7,4,4,"A",567,2826
"725","load",1007,"exp",7,5,9,"B",743,9629
"726","load",1007,"exp",7,6,10,"A",964,4281
"727","load",1007,"exp",7,7,3,"B",581,6938
"728","load",1007,"exp",7,8,1,"A",588,7717
"729","load",1007,"exp",7,9,8,"A",1076,9326
"730","load",1007,"exp",7,10,6,"B",1083,9326
"731","load",1007,"exp",8,1,7,"B",732,2818
"732","load",1007,"exp",8,2,9,"B",579,1706
"733","load",1007,"exp",8,3,8,"A",521,1540
"734","load",1007,"exp",8,4,4,"A",874,1002
"735","load",1007,"exp",8,5,5,"A",695,2564
"736","load",1007,"exp",8,6,6,"A",825,3555
"737","load",1007,"exp",8,7,2,"A",1066,8517
"738","load",1007,"exp",8,8,3,"A",1041,8388
"739","load",1007,"exp",8,9,1,"A",561,6773
"740","load",1007,"exp",8,10,10,"B",905,6773
"741","load",1007,"exp",9,1,7,"B",693,1683
"742","load",1007,"exp",9,2,3,"B",826,2289
"743","load",1007,"exp",9,3,6,"B",653,1234
"744","load",1007,"exp",9,4,10,"B",568,1833
"745","load",1007,"exp",9,5,9,"B",645,1895
"746","load",1007,"exp",9,6,8,"A",876,2876
"747","load",1007,"exp",9,7,4,"A",1544,3216
"748","load",1007,"exp",9,8,1,"A",1184,2962
"749","load",1007,"exp",9,9,5,"A",590,1302
"750","load",1007,"exp",9,10,2,"A",981,1302
"751","load",1007,"exp",10,1,9,"B",862,4539
"752","load",1007,"exp",10,2,4,"A",757,1600
"753","load",1007,"exp",10,3,3,"B",1080,1842
"754","load",1007,"exp",10,4,10,"B",637,1267
"755","load",1007,"exp",10,5,8,"A",871,917
"756","load",1007,"exp",10,6,1,"A",745,1264
"757","load",1007,"exp",10,7,5,"A",1033,2268
"758","load",1007,"exp",10,8,2,"A",580,2861
"759","load",1007,"exp",10,9,6,"B",969,2846
"760","load",1007,"exp",10,10,7,"B",662,2846
"761","load",1007,"exp",11,1,4,"A",500,1129
"762","load",1007,"exp",11,2,5,"A",565,1048
"763","load",1007,"exp",11,3,6,"B",672,1272
"764","load",1007,"exp",11,4,2,"A",610,1632
"765","load",1007,"exp",11,5,10,"B",496,1958
"766","load",1007,"exp",11,6,3,"B",568,1783
"767","load",1007,"exp",11,7,9,"B",789,4872
"768","load",1007,"exp",11,8,1,"A",976,1126
"769","load",1007,"exp",11,9,8,"A",614,5699
"770","load",1007,"exp",11,10,7,"B",910,5699
"771","load",1007,"exp",12,1,10,"B",1580,5499
"772","load",1007,"exp",12,2,3,"B",864,1201
"773","load",1007,"exp",12,3,1,"A",489,1260
"774","load",1007,"exp",12,4,4,"A",665,978
"775","load",1007,"exp",12,5,9,"B",824,4033
"776","load",1007,"exp",12,6,6,"B",373,3123
"777","load",1007,"exp",12,7,5,"A",2189,1991
"778","load",1007,"exp",12,8,8,"A",1018,3367
"779","load",1007,"exp",12,9,7,"B",1097,2967
"780","load",1007,"exp",12,10,2,"A",1137,2967
"781","load",1008,"prac",0,1,99,"B",4909,5606
"782","load",1008,"prac",0,2,98,"A",1592,3001
"783","load",1008,"prac",0,3,99,"B",1288,2442
"784","load",1008,"prac",0,4,99,"B",1243,2935
"785","load",1008,"prac",0,5,98,"A",1578,2905
"786","load",1008,"prac",0,6,99,"B",1560,2181
"787","load",1008,"prac",0,7,99,"B",1303,1677
"788","load",1008,"prac",0,8,98,"A",1720,1941
"789","load",1008,"prac",0,9,98,"A",1415,2229
"790","load",1008,"prac",0,10,98,"A",1301,2229
"791","load",1008,"exp",1,1,10,"B",2780,10777
"792","load",1008,"exp",1,2,9,"B",1776,4004
"793","load",1008,"exp",1,3,7,"B",943,4334
"794","load",1008,"exp",1,4,8,"B",1155,13597
"795","load",1008,"exp",1,5,2,"A",1537,10169
"796","load",1008,"exp",1,6,3,"A",1564,6263
"797","load",1008,"exp",1,7,4,"A",1034,6235
"798","load",1008,"exp",1,8,5,"A",1066,10965
"799","load",1008,"exp",1,9,1,"A",543,4446
"800","load",1008,"exp",1,10,6,"B",721,4446
"801","load",1008,"exp",2,1,7,"B",2471,6808
"802","load",1008,"exp",2,2,3,"A",2962,3449
"803","load",1008,"exp",2,3,6,"B",1098,5656
"804","load",1008,"exp",2,4,10,"A",1290,5262
"805","load",1008,"exp",2,5,8,"B",1585,2994
"806","load",1008,"exp",2,6,2,"A",972,8050
"807","load",1008,"exp",2,7,9,"B",900,4554
"808","load",1008,"exp",2,8,5,"B",1131,5534
"809","load",1008,"exp",2,9,4,"A",952,4139
"810","load",1008,"exp",2,10,1,"A",903,4139
"811","load",1008,"exp",3,1,9,"B",1097,5016
"812","load",1008,"exp",3,2,7,"B",1427,3797
"813","load",1008,"exp",3,3,3,"A",1254,3733
"814","load",1008,"exp",3,4,5,"B",1046,6378
"815","load",1008,"exp",3,5,8,"B",1901,2621
"816","load",1008,"exp",3,6,2,"A",951,2840
"817","load",1008,"exp",3,7,10,"B",1013,4243
"818","load",1008,"exp",3,8,6,"B",1879,6627
"819","load",1008,"exp",3,9,4,"A",1292,5346
"820","load",1008,"exp",3,10,1,"A",941,5346
"821","load",1008,"exp",4,1,6,"B",865,1714
"822","load",1008,"exp",4,2,7,"B",893,1730
"823","load",1008,"exp",4,3,10,"B",1257,3560
"824","load",1008,"exp",4,4,1,"A",761,1925
"825","load",1008,"exp",4,5,4,"A",995,2605
"826","load",1008,"exp",4,6,8,"A",1371,3762
"827","load",1008,"exp",4,7,5,"A",1374,2741
"828","load",1008,"exp",4,8,9,"B",893,3092
"829","load",1008,"exp",4,9,3,"B",1014,2932
"830","load",1008,"exp",4,10,2,"A",838,2932
"831","load",1008,"exp",5,1,5,"A",830,1447
"832","load",1008,"exp",5,2,10,"B",925,1287
"833","load",1008,"exp",5,3,1,"A",1013,5044
"834","load",1008,"exp",5,4,9,"B",1032,2008
"835","load",1008,"exp",5,5,8,"B",1132,4690
"836","load",1008,"exp",5,6,4,"A",954,1787
"837","load",1008,"exp",5,7,6,"B",728,1662
"838","load",1008,"exp",5,8,3,"B",1002,1477
"839","load",1008,"exp",5,9,7,"B",861,2491
"840","load",1008,"exp",5,10,2,"A",1055,2491
"841","load",1008,"exp",6,1,1,"A",982,1133
"842","load",1008,"exp",6,2,6,"B",867,981
"843","load",1008,"exp",6,3,9,"B",591,1416
"844","load",1008,"exp",6,4,4,"A",887,1548
"845","load",1008,"exp",6,5,2,"A",694,1667
"846","load",1008,"exp",6,6,3,"B",648,1563
"847","load",1008,"exp",6,7,7,"B",873,1192
"848","load",1008,"exp",6,8,5,"B",1015,2356
"849","load",1008,"exp",6,9,8,"B",958,2447
"850","load",1008,"exp",6,10,10,"B",843,2447
"851","load",1008,"exp",7,1,8,"B",1036,2267
"852","load",1008,"exp",7,2,1,"A",1020,892
"853","load",1008,"exp",7,3,3,"B",740,1532
"854","load",1008,"exp",7,4,10,"B",1934,2821
"855","load",1008,"exp",7,5,5,"A",933,2372
"856","load",1008,"exp",7,6,2,"A",1450,2142
"857","load",1008,"exp",7,7,9,"B",23,2013
"858","load",1008,"exp",7,8,7,"B",498,3111
"859","load",1008,"exp",7,9,6,"B",1933,2403
"860","load",1008,"exp",7,10,4,"A",581,2403
"861","load",1008,"exp",8,1,6,"B",981,1035
"862","load",1008,"exp",8,2,8,"B",926,2024
"863","load",1008,"exp",8,3,10,"B",804,1477
"864","load",1008,"exp",8,4,7,"B",841,1253
"865","load",1008,"exp",8,5,3,"B",1092,2015
"866","load",1008,"exp",8,6,5,"A",607,1163
"867","load",1008,"exp",8,7,9,"B",592,2392
"868","load",1008,"exp",8,8,2,"A",695,930
"869","load",1008,"exp",8,9,1,"A",1200,1986
"870","load",1008,"exp",8,10,4,"A",1007,1986
"871","load",1008,"exp",9,1,5,"A",684,1420
"872","load",1008,"exp",9,2,1,"A",455,1207
"873","load",1008,"exp",9,3,7,"B",1744,1378
"874","load",1008,"exp",9,4,2,"A",569,1116
"875","load",1008,"exp",9,5,9,"B",668,738
"876","load",1008,"exp",9,6,10,"B",391,1527
"877","load",1008,"exp",9,7,3,"B",960,1379
"878","load",1008,"exp",9,8,8,"B",808,5676
"879","load",1008,"exp",9,9,6,"B",838,1236
"880","load",1008,"exp",9,10,4,"A",574,1236
"881","load",1008,"exp",10,1,4,"A",824,721
"882","load",1008,"exp",10,2,7,"B",975,515
"883","load",1008,"exp",10,3,2,"A",493,897
"884","load",1008,"exp",10,4,9,"B",398,898
"885","load",1008,"exp",10,5,6,"B",430,1061
"886","load",1008,"exp",10,6,1,"A",529,730
"887","load",1008,"exp",10,7,10,"B",506,7459
"888","load",1008,"exp",10,8,5,"A",871,1798
"889","load",1008,"exp",10,9,8,"A",1029,1639
"890","load",1008,"exp",10,10,3,"B",1052,1639
"891","load",1008,"exp",11,1,1,"A",607,987
"892","load",1008,"exp",11,2,5,"B",455,1237
"893","load",1008,"exp",11,3,6,"B",364,1208
"894","load",1008,"exp",11,4,9,"B",136,2151
"895","load",1008,"exp",11,5,2,"A",755,2544
"896","load",1008,"exp",11,6,10,"B",1050,2225
"897","load",1008,"exp",11,7,8,"B",778,3048
"898","load",1008,"exp",11,8,3,"B",966,923
"899","load",1008,"exp",11,9,7,"B",823,734
"900","load",1008,"exp",11,10,4,"A",549,734
"901","load",1008,"exp",12,1,5,"A",862,796
"902","load",1008,"exp",12,2,10,"B",848,1100
"903","load",1008,"exp",12,3,4,"A",436,1292
"904","load",1008,"exp",12,4,3,"B",597,941
"905","load",1008,"exp",12,5,8,"A",715,924
"906","load",1008,"exp",12,6,6,"B",531,1132
"907","load",1008,"exp",12,7,7,"B",798,580
"908","load",1008,"exp",12,8,9,"B",403,2408
"909","load",1008,"exp",12,9,1,"A",902,1467
"910","load",1008,"exp",12,10,2,"A",904,1467
"911","load",1009,"prac",0,1,98,"A",10093,1674
"912","load",1009,"prac",0,2,99,"B",2325,2776
"913","load",1009,"prac",0,3,98,"A",1541,2016
"914","load",1009,"prac",0,4,98,"A",1590,2423
"915","load",1009,"prac",0,5,99,"B",1859,2842
"916","load",1009,"prac",0,6,99,"B",1408,1835
"917","load",1009,"prac",0,7,99,"B",1176,2391
"918","load",1009,"prac",0,8,98,"A",2052,2001
"919","load",1009,"prac",0,9,98,"A",2055,1542
"920","load",1009,"prac",0,10,99,"B",2601,1542
"921","load",1009,"exp",1,1,7,"A",5407,2717
"922","load",1009,"exp",1,2,3,"B",3893,5397
"923","load",1009,"exp",1,3,4,"A",1720,4130
"924","load",1009,"exp",1,4,5,"B",2158,1698
"925","load",1009,"exp",1,5,1,"A",1819,3912
"926","load",1009,"exp",1,6,2,"A",1210,4459
"927","load",1009,"exp",1,7,8,"A",1482,3159
"928","load",1009,"exp",1,8,9,"B",2248,5721
"929","load",1009,"exp",1,9,10,"B",2999,3811
"930","load",1009,"exp",1,10,6,"B",1142,3811
"931","load",1009,"exp",2,1,3,"B",1181,2460
"932","load",1009,"exp",2,2,5,"A",1176,4038
"933","load",1009,"exp",2,3,4,"A",964,1975
"934","load",1009,"exp",2,4,8,"A",972,4591
"935","load",1009,"exp",2,5,2,"A",1605,2890
"936","load",1009,"exp",2,6,9,"B",1268,9445
"937","load",1009,"exp",2,7,1,"A",2458,4776
"938","load",1009,"exp",2,8,7,"B",1051,4256
"939","load",1009,"exp",2,9,10,"B",1944,1601
"940","load",1009,"exp",2,10,6,"B",1261,1601
"941","load",1009,"exp",3,1,2,"A",1966,3707
"942","load",1009,"exp",3,2,7,"B",1884,2055
"943","load",1009,"exp",3,3,10,"B",1199,3170
"944","load",1009,"exp",3,4,1,"A",1214,2295
"945","load",1009,"exp",3,5,4,"A",1018,3481
"946","load",1009,"exp",3,6,5,"A",1392,1961
"947","load",1009,"exp",3,7,8,"A",1364,2391
"948","load",1009,"exp",3,8,3,"B",2473,4314
"949","load",1009,"exp",3,9,9,"B",1334,3270
"950","load",1009,"exp",3,10,6,"B",2338,3270
"951","load",1009,"exp",4,1,6,"B",1933,4003
"952","load",1009,"exp",4,2,5,"A",584,1807
"953","load",1009,"exp",4,3,9,"B",1539,1514
"954","load",1009,"exp",4,4,7,"B",1606,1240
"955","load",1009,"exp",4,5,4,"A",1341,6281
"956","load",1009,"exp",4,6,1,"A",1239,3206
"957","load",1009,"exp",4,7,10,"B",1895,1572
"958","load",1009,"exp",4,8,2,"B",3185,3362
"959","load",1009,"exp",4,9,8,"A",1427,3715
"960","load",1009,"exp",4,10,3,"B",1045,3715
"961","load",1009,"exp",5,1,5,"A",1109,2662
"962","load",1009,"exp",5,2,1,"A",1108,3188
"963","load",1009,"exp",5,3,9,"B",960,1891
"964","load",1009,"exp",5,4,10,"B",1133,2696
"965","load",1009,"exp",5,5,4,"A",1081,1795
"966","load",1009,"exp",5,6,8,"A",1153,1896
"967","load",1009,"exp",5,7,7,"B",939,3114
"968","load",1009,"exp",5,8,3,"B",1152,2663
"969","load",1009,"exp",5,9,6,"B",893,3793
"970","load",1009,"exp",5,10,2,"A",725,3793
"971","load",1009,"exp",6,1,4,"A",1078,1714
"972","load",1009,"exp",6,2,5,"A",556,2716
"973","load",1009,"exp",6,3,1,"A",779,921
"974","load",1009,"exp",6,4,7,"B",870,2631
"975","load",1009,"exp",6,5,6,"B",939,1739
"976","load",1009,"exp",6,6,2,"A",522,1605
"977","load",1009,"exp",6,7,9,"B",2119,1635
"978","load",1009,"exp",6,8,3,"B",1303,2093
"979","load",1009,"exp",6,9,8,"A",512,1512
"980","load",1009,"exp",6,10,10,"B",1298,1512
"981","load",1009,"exp",7,1,2,"A",1142,2524
"982","load",1009,"exp",7,2,5,"A",1440,3091
"983","load",1009,"exp",7,3,10,"B",666,1171
"984","load",1009,"exp",7,4,1,"A",1001,626
"985","load",1009,"exp",7,5,8,"B",2158,816
"986","load",1009,"exp",7,6,6,"B",919,884
"987","load",1009,"exp",7,7,3,"B",200,2242
"988","load",1009,"exp",7,8,7,"B",569,4251
"989","load",1009,"exp",7,9,4,"A",968,909
"990","load",1009,"exp",7,10,9,"B",955,909
"991","load",1009,"exp",8,1,8,"A",636,1547
"992","load",1009,"exp",8,2,5,"A",1710,3767
"993","load",1009,"exp",8,3,1,"A",746,1954
"994","load",1009,"exp",8,4,9,"B",1000,626
"995","load",1009,"exp",8,5,4,"A",447,1195
"996","load",1009,"exp",8,6,7,"B",1024,976
"997","load",1009,"exp",8,7,10,"B",1221,3899
"998","load",1009,"exp",8,8,2,"A",838,1586
"999","load",1009,"exp",8,9,3,"B",667,1731
"1000","load",1009,"exp",8,10,6,"B",505,1731
"1001","load",1009,"exp",9,1,3,"A",1930,3564
"1002","load",1009,"exp",9,2,2,"A",98,4121
"1003","load",1009,"exp",9,3,1,"A",490,3581
"1004","load",1009,"exp",9,4,8,"B",110,3046
"1005","load",1009,"exp",9,5,7,"B",2422,3053
"1006","load",1009,"exp",9,6,5,"B",1161,2740
"1007","load",1009,"exp",9,7,10,"A",861,1660
"1008","load",1009,"exp",9,8,4,"A",891,1761
"1009","load",1009,"exp",9,9,6,"B",1483,2757
"1010","load",1009,"exp",9,10,9,"B",933,2757
"1011","load",1009,"exp",10,1,8,"B",1602,2359
"1012","load",1009,"exp",10,2,7,"B",499,905
"1013","load",1009,"exp",10,3,3,"A",432,1736
"1014","load",1009,"exp",10,4,4,"A",458,1497
"1015","load",1009,"exp",10,5,10,"A",1344,2340
"1016","load",1009,"exp",10,6,9,"B",26,1570
"1017","load",1009,"exp",10,7,6,"B",178,1031
"1018","load",1009,"exp",10,8,2,"A",1351,3719
"1019","load",1009,"exp",10,9,1,"A",771,1424
"1020","load",1009,"exp",10,10,5,"B",355,1424
"1021","load",1009,"exp",11,1,1,"A",637,1245
"1022","load",1009,"exp",11,2,7,"B",446,824
"1023","load",1009,"exp",11,3,5,"B",925,920
"1024","load",1009,"exp",11,4,3,"A",484,2247
"1025","load",1009,"exp",11,5,10,"A",582,1051
"1026","load",1009,"exp",11,6,9,"B",679,4721
"1027","load",1009,"exp",11,7,4,"A",197,1001
"1028","load",1009,"exp",11,8,8,"B",813,852
"1029","load",1009,"exp",11,9,2,"A",189,2662
"1030","load",1009,"exp",11,10,6,"B",1302,2662
