"cond"	"subj"	"cbal"	"sex"	"age"	"course"	"year"	"phase"	"block"	"trial"	"stim"	"rein"	"score"	"totresp"	"numlost"	"itiresp"	"resp"
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	10	"D"	0	107	979	47	2	12
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	11	"C"	0	106	988	48	0	9
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	12	"AB"	0	105	1003	49	0	15
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	13	"CD"	1	109	1029	50	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	14	"CD"	1	113	1055	51	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	15	"AB"	0	112	1069	52	4	10
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	16	"AB"	0	112	1074	52	0	5
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	17	"A"	1	115	1097	53	0	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	18	"AB"	0	114	1111	54	4	10
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	19	"B"	1	118	1136	55	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	20	"CD"	1	120	1166	57	7	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	21	"C"	0	119	1182	58	6	10
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	22	"D"	0	119	1192	58	0	10
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	23	"CD"	1	123	1218	59	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	24	"B"	1	125	1244	61	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	1	"A"	1	127	1272	62	5	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	2	"AB"	0	126	1286	63	5	9
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	3	"CD"	1	128	1311	64	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	4	"AB"	0	127	1337	65	4	22
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	5	"A"	1	128	1360	67	0	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	6	"CD"	1	129	1388	68	4	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	7	"AB"	0	128	1403	69	3	12
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	8	"C"	0	128	1419	69	0	16
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	9	"C"	0	127	1427	70	0	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	10	"CD"	1	129	1450	71	0	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	11	"D"	0	128	1476	72	5	21
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	12	"D"	0	127	1485	73	4	5
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	13	"AB"	0	126	1511	74	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	14	"CD"	1	128	1538	75	2	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	15	"B"	1	129	1566	77	3	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	16	"B"	1	131	1595	78	4	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	1	"A"	1	132	1625	80	6	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	2	"AB"	0	131	1653	81	4	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	3	"CD"	1	133	1679	82	2	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	4	"CD"	1	133	1705	84	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	5	"A"	1	135	1728	85	2	21
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	6	"C"	0	135	1737	85	3	6
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	7	"AB"	0	133	1762	87	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	8	"B"	1	134	1788	88	2	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	9	"AB"	0	133	1807	89	6	13
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	10	"C"	0	133	1817	89	0	10
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	11	"D"	0	131	1845	91	2	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	12	"AB"	0	131	1856	91	3	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	13	"D"	0	130	1869	92	0	13
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	14	"CD"	1	133	1895	93	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	15	"CD"	1	133	1923	95	3	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	16	"B"	1	135	1951	96	5	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	1	"C"	0	134	1961	97	4	6
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	2	"CD"	1	136	1987	98	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	3	"D"	0	135	2012	99	3	22
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	4	"B"	1	137	2036	100	3	21
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	5	"C"	0	136	2051	101	7	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	6	"D"	0	135	2079	102	5	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	7	"CD"	1	135	2103	104	3	21
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	8	"AB"	0	134	2129	105	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	9	"AB"	0	134	2134	105	2	3
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	10	"A"	1	136	2162	107	0	28
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	11	"AB"	0	136	2171	107	2	7
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	12	"CD"	1	138	2197	108	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	13	"A"	1	139	2225	110	3	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	14	"AB"	0	139	2235	110	2	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	15	"B"	1	140	2260	112	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	10	16	"CD"	1	142	2289	113	6	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	1	"C"	0	141	2302	114	5	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	2	"C"	0	141	2308	114	0	6
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	3	"AB"	0	140	2333	115	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	4	"CD"	1	141	2358	116	2	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	5	"AB"	0	140	2369	117	3	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	6	"A"	1	142	2394	118	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	7	"AB"	0	141	2402	119	2	6
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	8	"AB"	0	141	2409	119	0	7
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	9	"CD"	1	144	2438	120	3	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	10	"CD"	1	145	2465	122	3	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	11	"AB"	0	145	2471	122	2	4
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	12	"CD"	1	147	2497	123	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	13	"CD"	1	148	2524	125	2	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	14	"A"	1	150	2549	126	3	22
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	15	"B"	1	152	2575	127	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	16	"B"	1	153	2604	129	4	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	17	"A"	1	155	2632	130	4	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	18	"D"	0	154	2646	131	3	11
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	19	"D"	0	154	2655	131	0	9
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	20	"C"	0	153	2667	132	0	12
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	21	"AB"	0	152	2683	133	0	16
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	22	"D"	0	152	2699	133	0	16
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	23	"B"	1	153	2726	135	0	27
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	11	24	"CD"	1	155	2755	136	3	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	1	"D"	0	154	2764	137	2	7
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	2	"AB"	0	154	2776	137	0	12
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	3	"E"	1	154	2786	138	0	10
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	4	"D"	0	154	2799	138	6	7
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	5	"C"	0	153	2813	139	0	14
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	6	"D"	0	152	2820	140	0	7
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	7	"A"	1	154	2846	141	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	8	"CD"	1	156	2874	142	3	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	9	"AB"	0	155	2893	143	4	15
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	10	"C"	0	154	2908	144	3	12
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	11	"F"	1	156	2932	145	0	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	12	"D"	0	155	2945	146	4	9
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	13	"B"	1	157	2970	147	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	14	"E"	1	159	2997	148	3	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	15	"AB"	0	158	3018	149	3	18
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	16	"F"	1	159	3043	151	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	17	"F"	1	161	3070	152	3	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	18	"C"	0	160	3082	153	4	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	19	"E"	1	162	3108	154	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	20	"E"	1	164	3136	155	3	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	21	"CD"	1	165	3162	157	2	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	22	"D"	0	165	3168	157	2	4
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	23	"B"	1	167	3194	158	0	26
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	24	"C"	0	166	3207	159	3	10
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	25	"D"	0	166	3214	159	0	7
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	26	"C"	0	165	3222	160	0	8
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	27	"D"	0	165	3227	160	0	5
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	28	"F"	1	167	3251	161	0	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	29	"CD"	1	170	3278	162	2	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	30	"A"	1	171	3304	164	1	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	31	"D"	0	171	3308	164	3	1
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	32	"E"	1	172	3333	165	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	33	"E"	1	173	3363	167	6	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	34	"C"	0	173	3370	167	3	4
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	35	"C"	0	173	3372	167	0	2
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	36	"F"	1	175	3397	168	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	37	"C"	0	174	3405	169	3	5
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"2"	12	38	"F"	1	176	3430	170	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	1	"CD"	1	177	3450	171	0	20
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	2	"CD"	1	179	3477	172	2	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	3	"F"	1	180	3502	174	2	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	4	"B"	1	183	3530	175	3	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	5	"C"	0	183	3539	175	3	6
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	6	"AB"	0	181	3564	177	0	25
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	7	"E"	1	183	3591	178	3	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	8	"D"	0	181	3620	180	6	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	9	"AB"	0	180	3645	181	2	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	10	"A"	1	182	3671	182	2	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	11	"C"	0	182	3674	182	3	0
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3a"	13	12	"D"	0	181	3698	183	0	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3b"	14	1	"EF"	0	181	3724	183	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3b"	14	2	"EF"	0	181	3749	183	2	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	1	"E"	0	181	3775	183	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	2	"E"	0	181	3801	183	2	24
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	3	"EF"	0	181	3832	183	3	28
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	4	"E"	0	181	3863	183	4	27
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	5	"EF"	0	181	3889	183	3	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	6	"F"	0	181	3914	183	2	23
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	7	"F"	0	181	3939	183	3	22
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	8	"EF"	0	181	3964	183	3	22
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	9	"F"	0	181	3986	183	2	20
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	10	"E"	0	181	4010	183	2	22
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	11	"F"	0	181	4034	183	2	22
"NP"	41	2	"deleted"	"deleted"	"deleted"	"deleted"	"3c"	15	12	"EF"	0	181	4058	183	2	22
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	1	1	"Z"	1	3	8	0	0	8
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	1	2	"Y"	0	3	11	0	2	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	2	1	"Y"	0	3	11	0	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	2	2	"Z"	1	5	31	1	0	20
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	3	1	"Z"	1	6	51	2	1	19
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	3	2	"Y"	0	6	52	2	1	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	4	1	"Z"	1	6	68	3	0	16
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	4	2	"Y"	0	6	70	3	2	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	5	1	"Y"	0	6	70	3	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"practice"	5	2	"Z"	1	7	85	4	0	15
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	1	"CD"	1	5	18	0	0	18
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	2	"B"	1	10	37	1	1	18
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	3	"CD"	1	16	63	3	1	25
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	4	"B"	1	23	88	4	1	24
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	5	"AB"	0	23	96	4	1	7
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	6	"D"	0	22	108	5	0	12
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	7	"A"	1	28	128	6	0	20
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	8	"A"	1	28	129	6	1	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	9	"CD"	1	35	153	7	0	24
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	10	"AB"	0	35	159	7	2	4
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	11	"CD"	1	44	188	9	0	29
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	12	"D"	0	44	195	9	2	5
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	13	"AB"	0	44	197	9	0	2
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	14	"C"	0	43	204	10	0	7
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	15	"A"	1	43	204	10	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	16	"A"	1	43	204	10	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	17	"B"	1	51	232	11	0	28
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	18	"AB"	0	51	236	11	2	2
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	19	"CD"	1	58	258	12	0	22
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	20	"CD"	1	63	283	14	1	24
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	21	"AB"	0	63	286	14	2	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	22	"AB"	0	63	286	14	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	23	"C"	0	63	287	14	0	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	24	"C"	0	63	287	14	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	25	"AB"	0	63	288	14	0	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	26	"D"	0	63	297	14	0	9
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	27	"C"	0	63	297	14	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	28	"B"	1	70	325	16	0	28
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	29	"CD"	1	70	327	16	2	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	30	"AB"	0	70	328	16	0	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	31	"CD"	1	70	328	16	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1a"	6	32	"D"	0	70	328	16	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	1	"CD"	1	70	328	16	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	2	"B"	1	74	356	17	0	28
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	3	"CD"	1	76	374	18	2	16
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	4	"AB"	0	75	389	19	2	13
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	5	"AB"	0	75	389	19	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	6	"A"	1	76	403	20	0	14
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	7	"B"	1	80	432	21	2	27
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	8	"C"	0	79	449	22	2	15
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	9	"A"	1	81	468	23	0	19
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	10	"AB"	0	81	475	23	1	6
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	11	"CD"	1	84	500	25	0	25
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	12	"CD"	1	88	529	26	2	27
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	13	"D"	0	87	541	27	2	10
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	14	"B"	1	90	569	28	0	28
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	15	"CD"	1	93	595	29	1	25
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	16	"A"	1	93	597	29	1	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	17	"AB"	0	92	602	30	0	5
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	18	"D"	0	92	608	30	0	6
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	19	"C"	0	91	621	31	2	11
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	20	"C"	0	91	621	31	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	21	"AB"	0	91	623	31	0	2
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	22	"CD"	1	95	649	32	0	26
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	23	"D"	0	95	651	32	2	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1b"	7	24	"AB"	0	95	651	32	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	1	"CD"	1	97	675	33	0	24
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	2	"C"	0	96	692	34	2	15
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	3	"AB"	0	96	693	34	0	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	4	"CD"	1	99	719	35	0	26
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	5	"A"	1	99	719	35	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	6	"B"	1	100	747	37	0	28
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	7	"D"	0	100	749	37	2	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	8	"CD"	1	102	781	39	4	28
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	9	"AB"	0	102	784	39	1	2
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	10	"D"	0	102	784	39	0	0
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	11	"CD"	1	105	812	40	0	28
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	12	"C"	0	105	819	40	1	6
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	13	"AB"	0	104	820	41	0	1
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	14	"B"	1	106	849	42	0	29
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	15	"A"	1	106	862	43	2	11
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	8	16	"AB"	0	105	892	44	7	23
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	1	"AB"	0	105	899	44	1	6
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	2	"CD"	1	107	925	46	0	26
"PP"	42	1	"deleted"	"deleted"	"deleted"	"deleted"	"1c"	9	3	"D"	0	106	951	47	2	24
