"date","subj","keyb","phase","sess","trial","snum","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt","fc","pz1","pz2","pz3","lsess"
"2006-07-21","As","left",1,8,66,7,"S2000",3,0,"*",1,-1,9516,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,67,1,"S0001",3,0,"*",1,9106,-1,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,68,6,"S0020",2,0,"+",1,12018,15545,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,69,2,"S0010",3,0,"*",1,4093,-1,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,70,5,"S0002",3,0,"*",2,2745,1207,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,71,4,"S1000",2,0,"+",1,8508,5903,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,72,8,"S0200",3,0,"+",1,11032,26372,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,73,3,"S0100",2,0,"*",1,15295,-1,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,74,7,"S2000",2,0,"+",1,3626,6477,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,75,1,"S0001",2,0,"*",1,3564,-1,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,76,6,"S0020",3,0,"+",1,6889,14579,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,77,8,"S0200",2,0,"*",1,-1,21262,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,78,2,"S0010",2,0,"*",1,5000,-1,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,79,5,"S0002",3,0,"*",1,-1,5433,"",-1,-1,-1,5
"2006-07-21","As","left",1,8,80,4,"S1000",3,0,"+",1,3464,1575,"",-1,-1,-1,5
"2006-07-24","As","left",1,9,1,6,"S0020",3,0,"*",2,5474,2767,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,2,4,"S0100",2,0,"+",1,5597,2787,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,3,8,"S0200",3,1,"*",2,-1,921,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,4,1,"S0001",3,0,"+",1,3607,1269,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,5,3,"S1000",2,0,"*",1,3140,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,6,7,"S2000",2,0,"+",1,8039,20938,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,7,2,"S0010",2,0,"*",2,1085,4676,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,8,5,"S0002",2,0,"+",1,4040,6500,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,9,2,"S0010",3,0,"+",1,3587,2295,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,10,5,"S0002",2,0,"*",2,3311,1271,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,11,4,"S0100",3,0,"+",1,3423,1352,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,12,8,"S0200",3,0,"+",1,3525,6764,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,13,7,"S2000",3,0,"+",1,2460,11769,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,14,3,"S1000",3,0,"+",2,2787,1063,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,15,6,"S0020",2,0,"*",1,-1,5496,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,16,1,"S0001",2,0,"*",1,3016,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,17,5,"S0002",2,0,"+",1,3445,6644,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,18,6,"S0020",2,0,"+",1,4141,6376,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,19,3,"S1000",2,0,"+",1,3588,1476,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,20,1,"S0001",2,0,"+",1,14046,6027,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,21,8,"S0200",3,0,"+",1,2546,5458,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,22,7,"S2000",2,0,"*",2,3366,1438,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,23,4,"S0100",2,0,"+",1,2829,963,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,24,2,"S0010",2,0,"+",1,4079,1310,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,25,6,"S0020",3,0,"+",1,3607,11401,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,26,5,"S0002",2,0,"*",2,3855,1824,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,27,1,"S0001",2,0,"+",1,18047,1208,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,28,8,"S0200",2,0,"*",2,3117,1393,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,29,3,"S1000",2,0,"+",1,3259,1721,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,30,4,"S0100",2,0,"*",1,8633,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,31,7,"S2000",2,0,"+",1,5002,9185,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,32,2,"S0010",3,0,"*",2,2912,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,33,2,"S0010",3,0,"*",1,5741,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,34,8,"S0200",2,0,"+",1,3156,5433,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,35,7,"S2000",2,0,"+",1,3177,9842,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,36,1,"S0001",2,0,"+",1,13205,1310,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,37,6,"S0020",2,0,"*",2,3423,1741,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,38,4,"S0100",2,0,"+",1,3693,1313,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,39,5,"S0002",2,0,"*",1,-1,6153,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,40,3,"S1000",3,0,"*",1,3628,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,41,8,"S0200",2,1,"*",2,8734,798,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,42,1,"S0001",3,0,"+",2,2786,1392,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,43,6,"S0020",2,0,"+",1,2976,11470,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,44,2,"S0010",2,0,"*",1,3447,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,45,4,"S1000",3,0,"*",1,3690,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,46,5,"S0002",3,0,"*",2,2502,1230,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,47,3,"S0100",3,0,"+",1,3873,1228,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,48,7,"S2000",2,0,"*",2,3058,1128,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,49,8,"S0200",3,0,"+",1,2810,7178,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,50,3,"S0100",3,0,"*",1,7628,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,51,6,"S0020",2,0,"+",1,2791,5786,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,52,4,"S1000",3,0,"*",1,6767,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,53,2,"S0010",3,0,"+",1,3423,1453,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,54,5,"S0002",2,0,"+",1,3404,5702,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,55,7,"S2000",2,0,"+",1,3524,11686,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,56,1,"S0001",2,0,"+",1,4409,2153,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,57,2,"S0010",2,0,"*",1,3900,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,58,6,"S0020",3,0,"+",1,4572,6828,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,59,7,"S2000",2,0,"*",1,-1,7525,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,60,1,"S0001",3,0,"*",2,2746,5618,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,61,3,"S0100",3,0,"+",1,13758,5883,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,62,8,"S0200",2,0,"*",2,10354,1699,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,63,5,"S0002",3,0,"+",1,2560,5782,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,64,4,"S1000",2,0,"*",1,3545,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,65,4,"S1000",2,0,"+",1,2894,1436,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,66,6,"S0020",3,0,"+",1,3566,10581,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,67,7,"S2000",3,0,"+",1,14008,28902,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,68,3,"S0100",2,0,"*",1,3708,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,69,2,"S0010",3,0,"+",1,13246,1761,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,70,8,"S0200",2,0,"+",1,3114,5883,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,71,1,"S0001",3,0,"+",1,11524,10047,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,72,5,"S0002",3,0,"+",1,2951,5105,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,73,1,"S0001",2,0,"*",1,2931,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,74,4,"S1000",3,0,"+",1,3647,1740,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,75,5,"S0002",3,0,"*",2,11709,1699,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,76,6,"S0020",3,0,"*",1,-1,5352,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,77,2,"S0010",2,0,"*",1,8401,-1,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,78,3,"S0100",3,0,"+",1,28980,21739,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,79,7,"S2000",2,0,"*",2,12794,1617,"",-1,-1,-1,6
"2006-07-24","As","left",1,9,80,8,"S0200",2,0,"*",1,-1,5493,"",-1,-1,-1,6
"2006-07-25","As","left",1,10,1,7,"S2000",2,0,"+",1,5289,8611,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,2,4,"S0100",3,0,"+",1,3259,1003,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,3,3,"S1000",3,0,"*",2,2951,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,4,8,"S0200",2,0,"+",1,3013,5166,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,5,1,"S0001",2,0,"+",1,13185,1352,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,6,6,"S0020",3,0,"*",1,-1,4735,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,7,5,"S0002",2,0,"*",2,-1,1372,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,8,2,"S0010",3,0,"*",1,3279,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,9,4,"S0100",2,0,"+",1,3651,1228,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,10,7,"S2000",3,0,"+",1,3504,14763,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,11,2,"S0010",2,0,"*",1,3321,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,12,8,"S0200",3,0,"*",2,3608,1599,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,13,1,"S0001",2,0,"*",1,3075,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,14,3,"S1000",3,0,"*",1,3363,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,15,6,"S0020",2,0,"*",2,3997,1884,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,16,5,"S0002",2,0,"*",2,3012,1597,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,17,4,"S0100",2,0,"*",1,2622,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,18,5,"S0002",3,0,"*",1,-1,5864,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,19,6,"S0020",3,0,"*",1,-1,6232,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,20,1,"S0001",3,0,"+",1,7544,1309,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,21,7,"S2000",2,0,"*",2,-1,1516,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,22,3,"S1000",3,0,"+",1,3444,1373,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,23,8,"S0200",3,0,"*",2,-1,1393,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,24,2,"S0010",3,0,"*",2,2911,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,25,5,"S0002",2,0,"*",2,4161,1536,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,26,4,"S0100",2,0,"*",1,3486,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,27,7,"S2000",2,0,"*",2,3997,1905,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,28,3,"S1000",2,0,"*",1,9063,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,29,1,"S0001",3,0,"*",1,8344,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,30,6,"S0020",3,0,"*",2,3238,1885,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,31,8,"S0200",3,0,"*",2,3198,1475,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,32,2,"S0010",3,0,"*",1,3526,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,33,7,"S2000",3,0,"+",1,7771,15565,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,34,2,"S0010",2,0,"*",1,7017,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,35,8,"S0200",3,0,"*",1,-1,11421,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,36,5,"S0002",2,0,"*",1,-1,9232,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,37,4,"S0100",3,0,"*",1,3464,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,38,3,"S1000",3,0,"*",1,4121,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,39,6,"S0020",3,0,"+",1,3299,5842,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,40,1,"S0001",3,0,"+",1,3507,1640,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,41,3,"S0100",2,0,"+",1,8654,1312,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,42,6,"S0020",3,0,"+",1,3956,6623,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,43,7,"S2000",2,0,"+",1,3321,10355,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,44,2,"S0010",3,0,"+",1,3012,1454,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,45,1,"S0001",3,0,"*",1,3382,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,46,8,"S0200",2,0,"+",1,3383,25822,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,47,5,"S0002",2,0,"+",1,3772,6294,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,48,4,"S1000",3,0,"*",2,2748,5414,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,49,7,"S2000",3,0,"*",1,-1,5025,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,50,5,"S0002",2,0,"*",1,-1,5149,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,51,4,"S1000",3,0,"*",1,6480,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,52,2,"S0010",3,0,"+",1,7627,1946,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,53,8,"S0200",2,0,"+",1,2791,5170,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,54,6,"S0020",2,0,"+",1,2849,10950,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,55,3,"S0100",3,0,"*",1,3321,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,56,1,"S0001",3,0,"*",2,2953,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,57,6,"S0020",2,0,"+",1,3201,5723,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,58,3,"S0100",2,0,"+",1,22416,11033,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,59,1,"S0001",2,0,"+",1,13017,5556,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,60,7,"S2000",3,0,"*",1,-1,4367,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,61,5,"S0002",3,0,"+",1,3239,18026,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,62,4,"S1000",2,0,"*",1,2440,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,63,2,"S0010",3,0,"*",2,2748,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,64,8,"S0200",3,0,"*",1,-1,8203,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,65,7,"S2000",2,0,"*",1,-1,5129,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,66,2,"S0010",3,0,"*",1,3013,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,67,6,"S0020",2,0,"*",3,-1,1372,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,68,4,"S1000",2,0,"*",1,3094,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,69,1,"S0001",2,0,"*",1,2663,-1,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,70,5,"S0002",2,0,"*",1,-1,5329,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,71,8,"S0200",2,0,"+",1,2827,5616,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,72,3,"S0100",2,0,"+",1,61907,4242,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,73,2,"S0010",3,0,"+",1,9965,4490,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,74,5,"S0002",2,0,"+",1,2273,4488,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,75,6,"S0020",2,0,"+",1,2704,8467,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,76,3,"S0100",3,0,"*",2,2273,4776,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,77,7,"S2000",2,0,"+",1,25960,40173,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,78,8,"S0200",3,0,"*",1,-1,5146,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,79,1,"S0001",3,0,"*",2,2417,7976,"",-1,-1,-1,7
"2006-07-25","As","left",1,10,80,4,"S1000",2,0,"*",1,2252,-1,"",-1,-1,-1,7
"2006-07-27","As","left",1,11,1,7,"S2000",2,0,"+",1,3278,5328,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,2,1,"S0001",3,0,"+",1,7709,1537,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,3,8,"S0200",3,0,"*",2,-1,1371,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,4,5,"S0002",2,0,"*",4,-1,1188,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,5,4,"S0100",2,0,"+",1,2603,1229,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,6,2,"S0010",2,0,"+",1,6437,1310,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,7,6,"S0020",2,0,"+",1,6866,11460,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,8,3,"S1000",2,0,"+",1,2806,1268,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,9,7,"S2000",3,0,"+",1,2540,4346,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,10,3,"S1000",2,0,"+",1,6805,1207,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,11,5,"S0002",2,0,"+",1,2420,3938,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,12,4,"S0100",3,0,"*",2,2497,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,13,1,"S0001",2,0,"+",1,6066,4651,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,14,8,"S0200",3,0,"*",1,-1,3957,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,15,6,"S0020",2,0,"*",1,-1,4569,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,16,2,"S0010",3,0,"+",1,6233,1349,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,17,4,"S0100",2,0,"*",1,2066,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,18,7,"S2000",3,0,"*",2,-1,1514,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,19,6,"S0020",2,0,"+",1,2355,3667,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,20,1,"S0001",2,0,"*",1,8835,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,21,3,"S1000",2,0,"*",1,2107,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,22,5,"S0002",2,0,"*",1,-1,7235,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,23,2,"S0010",2,0,"+",1,5554,1289,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,24,8,"S0200",3,0,"*",2,2458,1432,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,25,5,"S0002",2,0,"*",1,-1,4569,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,26,3,"S1000",2,0,"+",1,9204,1103,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,27,8,"S0200",3,0,"+",1,2396,3994,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,28,2,"S0010",2,0,"*",1,2416,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,29,7,"S2000",2,0,"*",1,-1,3338,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,30,1,"S0001",2,0,"+",1,12362,4467,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,31,6,"S0020",3,0,"*",2,-1,1205,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,32,4,"S0100",2,0,"*",1,2150,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,33,7,"S2000",3,0,"*",1,-1,4098,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,34,4,"S0100",2,0,"*",1,2272,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,35,1,"S0001",3,0,"*",1,3914,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,36,5,"S0002",2,0,"+",1,2765,4549,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,37,2,"S0010",2,0,"+",1,5902,4118,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,38,8,"S0200",2,0,"+",1,8632,10765,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,39,3,"S1000",2,0,"*",1,2129,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,40,6,"S0020",3,0,"*",1,-1,13798,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,41,8,"S0200",3,0,"*",1,-1,3240,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,42,2,"S0010",2,0,"*",1,5451,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,43,1,"S0001",2,0,"+",1,17387,5020,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,44,7,"S2000",2,0,"+",1,2374,4348,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,45,4,"S1000",3,0,"*",1,5455,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,46,5,"S0002",2,0,"+",1,1922,3502,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,47,3,"S0100",2,0,"+",1,11563,3442,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,48,6,"S0020",2,0,"+",1,4856,6455,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,49,1,"S0001",2,0,"+",1,26881,3727,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,50,7,"S2000",2,0,"*",1,-1,6456,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,51,2,"S0010",3,0,"+",1,5019,3563,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,52,3,"S0100",3,0,"*",2,1902,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,53,5,"S0002",2,0,"*",1,-1,7236,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,54,6,"S0020",2,0,"*",1,-1,4058,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,55,4,"S1000",2,0,"*",1,2415,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,56,8,"S0200",3,0,"*",1,-1,3072,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,57,5,"S0002",3,0,"*",1,-1,4978,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,58,2,"S0010",2,0,"*",1,5100,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,59,7,"S2000",2,0,"+",1,2230,3850,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,60,1,"S0001",3,0,"*",1,6228,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,61,3,"S0100",2,0,"*",3,1327,3173,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,62,6,"S0020",3,0,"+",1,2578,4444,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,63,8,"S0200",2,0,"*",1,-1,3152,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,64,4,"S1000",3,0,"*",2,1922,3850,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,65,4,"S1000",2,0,"+",1,5757,3665,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,66,6,"S0020",2,0,"*",1,-1,6085,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,67,7,"S2000",2,0,"+",1,4940,13989,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,68,3,"S0100",3,0,"*",2,2762,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,69,8,"S0200",3,0,"*",1,-1,3357,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,70,1,"S0001",2,0,"+",1,7007,4854,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,71,2,"S0010",3,0,"*",1,5692,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,72,5,"S0002",2,0,"*",1,-1,4178,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,73,3,"S0100",3,0,"*",2,1799,6864,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,74,5,"S0002",2,0,"*",1,-1,4916,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,75,1,"S0001",3,0,"+",1,9858,4280,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,76,6,"S0020",2,0,"+",1,2373,4034,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,77,7,"S2000",2,0,"+",1,15743,30447,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,78,4,"S1000",3,0,"*",1,9223,-1,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,79,8,"S0200",2,0,"*",1,-1,7992,"",-1,-1,-1,8
"2006-07-27","As","left",1,11,80,2,"S0010",2,0,"+",1,13283,4034,"",-1,-1,-1,8
"2006-08-01","As","left",1,12,1,2,"S0010",2,0,"+",1,17552,9102,"",-1,-1,-1,9
"2006-08-01","As","left",1,12,2,6,"S0020",3,0,"*",2,-1,1538,"",-1,-1,-1,9
"2006-08-01","As","left",1,12,3,3,"S1000",2,0,"+",1,11850,10271,"",-1,-1,-1,9
"2006-08-01","As","left",1,12,4,5,"S0002",2,0,"+",1,2150,4016,"",-1,-1,-1,9
"2006-08-01","As","left",1,12,5,4,"S0100",3,0,"*",2,2212,3812,"",-1,-1,-1,9
"2006-08-01","As","left",1,12,6,7,"S2000",2,0,"+",1,2089,6642,"",-1,-1,-1,9
"2006-08-01","As","left",1,12,7,1,"S0001",3,0,"+",1,11953,3935,"",-1,-1,-1,9
