"Subject","Experiment","Sex","Age","Pool","Group","Test","Running","Sample","Cue","Target","Acc","RT","Resp","Condition","Congruency"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","12","kedge","anchor","0","5921","think","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","13","imprecation","curse","0","6569","precise","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","14","umiak","boat","1","6538","boat","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","15","burgeon","flourish","0","5739","doctor","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","16","peculate","embezzle","0","6844","clean","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","17","quidnunc","gossip","0","5308","money","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","18","esculent","edible","0","8526","pretty","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","19","orotund","pompous","0","9266","fly","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","20","menald","spotty","0","4168","joke","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","21","limpid","clear","0","5816","strong","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","22","sententious","moralising","0","7015","nasty","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","23","plangent","noisy","0","6173","annoying","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","24","frond","leaf","0","5099","sad","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","25","threnody","lament","0","7504","medicine","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","26","blandish","flatter","0","4290","boring","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","27","tantivy","quick","0","4629","shy","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","28","objurgate","rebuke","0","6271","implicate","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","29","rebarbative","repellent","0","7902","gossip","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","30","gallionic","careless","0","7937","foreign","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","31","surquedry","arrogance","0","9945","sea","2","unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","Meaning","32","everse","overthrow","0","3399","repel","1","matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","1","achene","mole","0","3933","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","2","carcanet","mask","1","4680","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","3","desman","fruit","0","3769","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","4","leggiadrous","elegant","1","2020","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","5","frisket","necklace","1","2336","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","6","infandous","horrible","1","2182","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","7","gadoid","fish","1","1518","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativePrac","8","kaross","jacket","1","2575","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","1","compendious","instil","0","3792","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","2","effulgent","shining","1","3956","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","3","rebarbative","repellent","0","2795","No","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","4","floccose","landlord","1","6651","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","5","famulus","assistant","1","2785","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","6","esculent","edible","1","2592","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","7","subdolous","crafty","0","3131","No","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","8","encomium","tribute","1","2040","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","9","perpend","consider","1","1638","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","10","mechlin","lace","1","1910","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","11","inculcate","concise","1","2915","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","12","surquedry","rebuke","1","2375","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","13","spoffish","cheat","0","8400","Yes","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","14","everse","overthrow","1","1605","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","15","zamindar","woolly","1","2659","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","16","picaroon","fussy","1","4263","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","17","lassitude","tiredness","1","2172","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","18","tantivy","quick","1","1895","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","19","kedge","anchor","1","1387","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","20","sententious","spotty","1","3618","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","21","recondite","fellowship","1","3367","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","22","threnody","flatter","1","3451","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","23","orotund","gossip","0","3375","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","24","burgeon","flourish","1","1701","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","25","frond","noisy","0","3458","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","26","limpid","clear","1","1484","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","27","gallionic","careless","1","3634","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","28","hispid","billow","0","3139","Yes","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","29","menald","moralising","1","7263","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","30","opprobrium","despise","1","2462","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","31","blandish","lament","0","2589","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","32","valinch","tube","1","1691","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","33","objurgate","arrogance","1","4164","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","34","plangent","leaf","1","1852","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","35","maunder","ramble","1","2324","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","36","hauberk","garment","1","2218","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","37","renitent","resistant","0","2886","No","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","38","mendicant","beggar","1","3133","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","39","roil","bristly","1","3470","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","40","pertinacious","unyielding","1","3033","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","41","stentorian","loud","0","1924","No","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","42","coriaceous","boat","1","2518","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","43","succursal","branch","1","4776","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","44","subluxation","spare","1","3134","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","45","falchion","sword","1","2770","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","46","droze","sacrifice","1","2279","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","47","sodality","hidden","1","2153","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","48","umiak","tough","1","1126","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","49","inimical","observant","1","1790","No","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","50","imprecation","curse","0","1282","No","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","51","peculate","embezzle","1","2110","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","52","levisomnous","hostile","0","2572","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","53","stolid","unemotional","1","1591","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","54","gossamer","flimsy","1","6076","Yes","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","55","conspue","disgrace","1","2638","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","56","stanchion","support","0","4342","No","Meaning","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","57","clancular","secret","0","4572","No","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","58","quidnunc","pompous","0","2269","Yes","Meaning","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","59","subsecive","dislocation","1","3591","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","60","intractable","unmanageable","1","3680","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","61","subduce","withdraw","1","1862","Yes","Study","Matched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","62","interstice","grant","1","4505","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","63","immolate","drip","1","2704","No","Study","Unmatched"
"25","TPL3","female","20","Paid","1","Associative Recognition","AssociativeRecognition","64","subvention","space","1","1869","No","Study","Unmatched"
"26","TPL3","male","21","Paid","1","Item Recognition","PracticeStudy","1","frisket","mask",NA,NA,NA,NA,"matched"
"26","TPL3","male","21","Paid","1","Item Recognition","PracticeStudy","2","achene","fruit",NA,NA,NA,NA,"unmatched"
"26","TPL3","male","21","Paid","1","Item Recognition","PracticeStudy","3","infandous","horrible",NA,NA,NA,NA,"unmatched"
"26","TPL3","male","21","Paid","1","Item Recognition","PracticeStudy","4","carcanet","necklace",NA,NA,NA,NA,"matched"
"26","TPL3","male","21","Paid","1","Item Recognition","Study","1","interstice","space",NA,NA,NA,"2","unmatched"
"26","TPL3","male","21","Paid","1","Item Recognition","Study","2","insulse","boring",NA,NA,NA,"2","unmatched"
"26","TPL3","male","21","Paid","1","Item Recognition","Study","3","morigerous","obedient",NA,NA,NA,"1","matched"
"26","TPL3","male","21","Paid","1","Item Recognition","Study","4","glabrous","smooth",NA,NA,NA,"2","unmatched"
"26","TPL3","male","21","Paid","1","Item Recognition","Study","5","inculcate","instil",NA,NA,NA,"2","unmatched"
"26","TPL3","male","21","Paid","1","Item Recognition","Study","6","falchion","sword",NA,NA,NA,"1","matched"
"26","TPL3","male","21","Paid","1","Item Recognition","Study","7","subdolous","crafty",NA,NA,NA,"2","unmatched"
