"","cond","subj","phase","block","trial","stim","resp","rt"
"1730","noload",34,"exp",3,10,1,"A",1623
"1731","noload",34,"exp",4,1,5,"A",1945
"1732","noload",34,"exp",4,2,10,"B",2385
"1733","noload",34,"exp",4,3,1,"A",2248
"1734","noload",34,"exp",4,4,9,"B",1957
"1735","noload",34,"exp",4,5,7,"B",3148
"1736","noload",34,"exp",4,6,3,"A",2713
"1737","noload",34,"exp",4,7,6,"B",1669
"1738","noload",34,"exp",4,8,4,"A",2454
"1739","noload",34,"exp",4,9,8,"B",2667
"1740","noload",34,"exp",4,10,2,"A",2601
"1741","noload",34,"exp",5,1,9,"B",2983
"1742","noload",34,"exp",5,2,3,"A",3290
"1743","noload",34,"exp",5,3,5,"A",2387
"1744","noload",34,"exp",5,4,2,"A",3835
"1745","noload",34,"exp",5,5,7,"B",1344
"1746","noload",34,"exp",5,6,4,"A",1996
"1747","noload",34,"exp",5,7,10,"B",1313
"1748","noload",34,"exp",5,8,1,"A",1758
"1749","noload",34,"exp",5,9,6,"B",1786
"1750","noload",34,"exp",5,10,8,"B",2679
"1751","noload",34,"exp",6,1,7,"B",3529
"1752","noload",34,"exp",6,2,8,"B",2457
"1753","noload",34,"exp",6,3,10,"B",1679
"1754","noload",34,"exp",6,4,2,"A",2335
"1755","noload",34,"exp",6,5,4,"A",1673
"1756","noload",34,"exp",6,6,3,"A",2201
"1757","noload",34,"exp",6,7,1,"A",1783
"1758","noload",34,"exp",6,8,6,"B",1316
"1759","noload",34,"exp",6,9,5,"A",1905
"1760","noload",34,"exp",6,10,9,"B",1834
"1761","noload",34,"exp",7,1,10,"B",1932
"1762","noload",34,"exp",7,2,5,"A",1124
"1763","noload",34,"exp",7,3,1,"A",1528
"1764","noload",34,"exp",7,4,3,"A",2540
"1765","noload",34,"exp",7,5,7,"B",2318
"1766","noload",34,"exp",7,6,6,"B",1417
"1767","noload",34,"exp",7,7,4,"A",2018
"1768","noload",34,"exp",7,8,2,"A",1271
"1769","noload",34,"exp",7,9,9,"B",1302
"1770","noload",34,"exp",7,10,8,"B",2468
"1771","noload",34,"exp",8,1,3,"B",2388
"1772","noload",34,"exp",8,2,6,"B",1980
"1773","noload",34,"exp",8,3,2,"A",2929
"1774","noload",34,"exp",8,4,7,"B",1701
"1775","noload",34,"exp",8,5,5,"A",2677
"1776","noload",34,"exp",8,6,9,"B",3219
"1777","noload",34,"exp",8,7,10,"B",1725
"1778","noload",34,"exp",8,8,8,"B",3308
"1779","noload",34,"exp",8,9,1,"A",1491
"1780","noload",34,"exp",8,10,4,"A",2507
"1781","noload",34,"exp",9,1,10,"B",1728
"1782","noload",34,"exp",9,2,8,"B",2511
"1783","noload",34,"exp",9,3,3,"A",2658
"1784","noload",34,"exp",9,4,5,"A",3024
"1785","noload",34,"exp",9,5,9,"B",3938
"1786","noload",34,"exp",9,6,2,"A",3635
"1787","noload",34,"exp",9,7,4,"A",2400
"1788","noload",34,"exp",9,8,6,"B",4422
"1789","noload",34,"exp",9,9,1,"A",2695
"1790","noload",34,"exp",9,10,7,"B",3124
"1791","noload",34,"exp",10,1,1,"A",2167
"1792","noload",34,"exp",10,2,7,"B",1111
"1793","noload",34,"exp",10,3,10,"B",1675
"1794","noload",34,"exp",10,4,6,"B",1436
"1795","noload",34,"exp",10,5,4,"A",4420
"1796","noload",34,"exp",10,6,9,"A",2580
"1797","noload",34,"exp",10,7,3,"A",2038
"1798","noload",34,"exp",10,8,8,"B",1882
"1799","noload",34,"exp",10,9,5,"A",1827
"1800","noload",34,"exp",10,10,2,"A",2078
"1801","noload",34,"exp",11,1,6,"B",1340
"1802","noload",34,"exp",11,2,10,"B",1369
"1803","noload",34,"exp",11,3,1,"A",1732
"1804","noload",34,"exp",11,4,4,"A",3282
"1805","noload",34,"exp",11,5,2,"A",2298
"1806","noload",34,"exp",11,6,5,"A",1605
"1807","noload",34,"exp",11,7,7,"B",1480
"1808","noload",34,"exp",11,8,9,"B",2720
"1809","noload",34,"exp",11,9,8,"A",3244
"1810","noload",34,"exp",11,10,3,"A",1909
"1811","noload",34,"exp",12,1,9,"B",3457
"1812","noload",34,"exp",12,2,8,"B",2131
"1813","noload",34,"exp",12,3,5,"A",1236
"1814","noload",34,"exp",12,4,2,"A",2548
"1815","noload",34,"exp",12,5,6,"B",2022
"1816","noload",34,"exp",12,6,4,"A",2587
"1817","noload",34,"exp",12,7,7,"B",1931
"1818","noload",34,"exp",12,8,3,"A",1747
"1819","noload",34,"exp",12,9,1,"A",1313
"1820","noload",34,"exp",12,10,10,"B",1374
"1821","noload",36,"prac",0,1,0,"B",14666
"1822","noload",36,"prac",0,2,0,"A",5174
"1823","noload",36,"prac",0,3,0,"B",972
"1824","noload",36,"prac",0,4,0,"A",1381
"1825","noload",36,"prac",0,5,0,"B",576
"1826","noload",36,"prac",0,6,0,"A",1047
"1827","noload",36,"prac",0,7,0,"B",653
"1828","noload",36,"prac",0,8,0,"A",801
"1829","noload",36,"prac",0,9,0,"B",784
"1830","noload",36,"prac",0,10,0,"A",544
"1831","noload",36,"exp",1,1,1,"A",13845
"1832","noload",36,"exp",1,2,5,"A",1820
"1833","noload",36,"exp",1,3,9,"A",3384
"1834","noload",36,"exp",1,4,10,"B",1597
"1835","noload",36,"exp",1,5,2,"A",11616
"1836","noload",36,"exp",1,6,4,"B",2516
"1837","noload",36,"exp",1,7,8,"B",2536
"1838","noload",36,"exp",1,8,7,"B",3243
"1839","noload",36,"exp",1,9,3,"A",2629
"1840","noload",36,"exp",1,10,6,"B",1348
"1841","noload",36,"exp",2,1,4,"B",9026
"1842","noload",36,"exp",2,2,2,"A",2530
"1843","noload",36,"exp",2,3,8,"B",3813
"1844","noload",36,"exp",2,4,3,"A",2171
"1845","noload",36,"exp",2,5,5,"A",1690
"1846","noload",36,"exp",2,6,9,"A",2379
"1847","noload",36,"exp",2,7,7,"B",2451
"1848","noload",36,"exp",2,8,6,"B",2248
"1849","noload",36,"exp",2,9,10,"B",1557
"1850","noload",36,"exp",2,10,1,"A",1705
"1851","noload",36,"exp",3,1,7,"B",2471
"1852","noload",36,"exp",3,2,5,"A",1516
"1853","noload",36,"exp",3,3,2,"A",1506
"1854","noload",36,"exp",3,4,8,"B",4328
"1855","noload",36,"exp",3,5,4,"B",2508
"1856","noload",36,"exp",3,6,10,"B",3904
"1857","noload",36,"exp",3,7,3,"A",2049
"1858","noload",36,"exp",3,8,9,"B",9381
"1859","noload",36,"exp",3,9,6,"B",3161
"1860","noload",36,"exp",3,10,1,"A",2694
"1861","noload",36,"exp",4,1,7,"B",4983
"1862","noload",36,"exp",4,2,2,"A",3187
"1863","noload",36,"exp",4,3,1,"A",1567
"1864","noload",36,"exp",4,4,5,"A",1347
"1865","noload",36,"exp",4,5,6,"B",2335
"1866","noload",36,"exp",4,6,9,"B",8201
"1867","noload",36,"exp",4,7,10,"B",2053
"1868","noload",36,"exp",4,8,4,"A",3641
"1869","noload",36,"exp",4,9,3,"A",1813
"1870","noload",36,"exp",4,10,8,"B",16032
"1871","noload",36,"exp",5,1,7,"B",6811
"1872","noload",36,"exp",5,2,4,"A",3336
"1873","noload",36,"exp",5,3,6,"B",2125
"1874","noload",36,"exp",5,4,5,"A",3486
"1875","noload",36,"exp",5,5,2,"A",3295
"1876","noload",36,"exp",5,6,9,"B",2856
"1877","noload",36,"exp",5,7,1,"A",1855
"1878","noload",36,"exp",5,8,8,"B",1577
"1879","noload",36,"exp",5,9,10,"B",4717
"1880","noload",36,"exp",5,10,3,"A",2499
"1881","noload",36,"exp",6,1,3,"A",2777
"1882","noload",36,"exp",6,2,8,"B",1251
"1883","noload",36,"exp",6,3,2,"A",2690
"1884","noload",36,"exp",6,4,6,"B",4031
"1885","noload",36,"exp",6,5,1,"A",1262
"1886","noload",36,"exp",6,6,9,"B",2908
"1887","noload",36,"exp",6,7,10,"B",3969
"1888","noload",36,"exp",6,8,5,"A",5281
"1889","noload",36,"exp",6,9,4,"A",1236
"1890","noload",36,"exp",6,10,7,"B",4148
"1891","noload",36,"exp",7,1,6,"B",1864
"1892","noload",36,"exp",7,2,8,"B",1602
"1893","noload",36,"exp",7,3,9,"A",9876
"1894","noload",36,"exp",7,4,10,"B",1895
"1895","noload",36,"exp",7,5,2,"A",3936
"1896","noload",36,"exp",7,6,5,"A",6785
"1897","noload",36,"exp",7,7,3,"A",2591
"1898","noload",36,"exp",7,8,4,"A",2832
"1899","noload",36,"exp",7,9,1,"A",1687
"1900","noload",36,"exp",7,10,7,"A",5495
"1901","noload",36,"exp",8,1,1,"A",2313
"1902","noload",36,"exp",8,2,5,"A",1251
"1903","noload",36,"exp",8,3,8,"B",1682
"1904","noload",36,"exp",8,4,9,"A",4803
"1905","noload",36,"exp",8,5,4,"B",5030
"1906","noload",36,"exp",8,6,2,"A",3569
"1907","noload",36,"exp",8,7,6,"B",1279
"1908","noload",36,"exp",8,8,7,"B",3533
"1909","noload",36,"exp",8,9,10,"B",1292
"1910","noload",36,"exp",8,10,3,"B",2891
"1911","noload",36,"exp",9,1,4,"A",6087
"1912","noload",36,"exp",9,2,1,"A",2494
"1913","noload",36,"exp",9,3,8,"B",881
"1914","noload",36,"exp",9,4,3,"A",2061
"1915","noload",36,"exp",9,5,9,"A",2288
"1916","noload",36,"exp",9,6,7,"B",1083
"1917","noload",36,"exp",9,7,6,"B",1120
"1918","noload",36,"exp",9,8,5,"B",2436
"1919","noload",36,"exp",9,9,2,"A",1738
"1920","noload",36,"exp",9,10,10,"B",2761
"1921","noload",36,"exp",10,1,3,"A",2316
"1922","noload",36,"exp",10,2,5,"A",1509
"1923","noload",36,"exp",10,3,4,"A",2443
"1924","noload",36,"exp",10,4,6,"B",817
"1925","noload",36,"exp",10,5,2,"A",1807
"1926","noload",36,"exp",10,6,1,"A",1035
"1927","noload",36,"exp",10,7,9,"B",1202
"1928","noload",36,"exp",10,8,8,"B",4115
"1929","noload",36,"exp",10,9,7,"B",5646
"1930","noload",36,"exp",10,10,10,"B",1764
"1931","noload",36,"exp",11,1,8,"B",2112
"1932","noload",36,"exp",11,2,9,"B",3121
"1933","noload",36,"exp",11,3,10,"B",1887
"1934","noload",36,"exp",11,4,4,"A",5609
"1935","noload",36,"exp",11,5,7,"B",2560
"1936","noload",36,"exp",11,6,6,"B",1650
"1937","noload",36,"exp",11,7,5,"A",1187
"1938","noload",36,"exp",11,8,2,"A",3684
"1939","noload",36,"exp",11,9,1,"A",1390
"1940","noload",36,"exp",11,10,3,"A",3625
"1941","noload",36,"exp",12,1,7,"B",3308
"1942","noload",36,"exp",12,2,4,"A",3748
"1943","noload",36,"exp",12,3,9,"B",2811
"1944","noload",36,"exp",12,4,10,"B",2868
"1945","noload",36,"exp",12,5,3,"A",2490
"1946","noload",36,"exp",12,6,8,"B",1646
"1947","noload",36,"exp",12,7,5,"A",2832
"1948","noload",36,"exp",12,8,2,"A",1944
"1949","noload",36,"exp",12,9,6,"B",2207
"1950","noload",36,"exp",12,10,1,"A",1213
"1951","noload",4,"prac",0,1,0,"A",4324
"1952","noload",4,"prac",0,2,0,"B",3017
"1953","noload",4,"prac",0,3,0,"A",1467
"1954","noload",4,"prac",0,4,0,"B",1634
"1955","noload",4,"prac",0,5,0,"B",1236
"1956","noload",4,"prac",0,6,0,"A",948
"1957","noload",4,"prac",0,7,0,"B",1438
"1958","noload",4,"prac",0,8,0,"A",1159
"1959","noload",4,"prac",0,9,0,"B",1610
"1960","noload",4,"prac",0,10,0,"A",1085
"1961","noload",4,"exp",1,1,10,"B",3369
"1962","noload",4,"exp",1,2,2,"B",13039
"1963","noload",4,"exp",1,3,1,"A",4225
"1964","noload",4,"exp",1,4,3,"A",5081
"1965","noload",4,"exp",1,5,6,"B",4099
"1966","noload",4,"exp",1,6,5,"B",6431
"1967","noload",4,"exp",1,7,8,"B",3961
"1968","noload",4,"exp",1,8,7,"B",4890
"1969","noload",4,"exp",1,9,4,"A",7563
"1970","noload",4,"exp",1,10,9,"B",2717
"1971","noload",4,"exp",2,1,2,"A",6467
"1972","noload",4,"exp",2,2,7,"B",3196
"1973","noload",4,"exp",2,3,3,"A",3912
"1974","noload",4,"exp",2,4,8,"B",5322
"1975","noload",4,"exp",2,5,10,"B",4907
"1976","noload",4,"exp",2,6,4,"A",11034
"1977","noload",4,"exp",2,7,1,"A",6724
"1978","noload",4,"exp",2,8,5,"B",7140
"1979","noload",4,"exp",2,9,6,"B",2022
"1980","noload",4,"exp",2,10,9,"B",1867
"1981","noload",4,"exp",3,1,4,"A",3091
"1982","noload",4,"exp",3,2,3,"A",3251
"1983","noload",4,"exp",3,3,7,"B",3931
"1984","noload",4,"exp",3,4,1,"A",4044
"1985","noload",4,"exp",3,5,6,"B",4378
"1986","noload",4,"exp",3,6,9,"B",3084
"1987","noload",4,"exp",3,7,5,"B",10124
"1988","noload",4,"exp",3,8,10,"B",4133
"1989","noload",4,"exp",3,9,2,"A",5599
"1990","noload",4,"exp",3,10,8,"B",6135
"1991","noload",4,"exp",4,1,1,"A",2434
"1992","noload",4,"exp",4,2,4,"A",1880
"1993","noload",4,"exp",4,3,5,"A",1778
"1994","noload",4,"exp",4,4,6,"B",1375
"1995","noload",4,"exp",4,5,3,"B",1914
"1996","noload",4,"exp",4,6,9,"B",1026
"1997","noload",4,"exp",4,7,8,"B",1770
"1998","noload",4,"exp",4,8,7,"B",4487
"1999","noload",4,"exp",4,9,10,"B",1460
"2000","noload",4,"exp",4,10,2,"A",4492
"2001","noload",4,"exp",5,1,9,"B",3664
"2002","noload",4,"exp",5,2,5,"A",4587
"2003","noload",4,"exp",5,3,7,"B",5078
"2004","noload",4,"exp",5,4,10,"B",7584
"2005","noload",4,"exp",5,5,1,"A",10769
"2006","noload",4,"exp",5,6,8,"B",4820
"2007","noload",4,"exp",5,7,4,"B",5399
"2008","noload",4,"exp",5,8,6,"B",4149
"2009","noload",4,"exp",5,9,3,"A",3056
"2010","noload",4,"exp",5,10,2,"A",5808
"2011","noload",4,"exp",6,1,5,"A",7034
"2012","noload",4,"exp",6,2,8,"B",3199
"2013","noload",4,"exp",6,3,7,"B",2970
"2014","noload",4,"exp",6,4,1,"A",2878
"2015","noload",4,"exp",6,5,10,"B",7876
"2016","noload",4,"exp",6,6,6,"B",3212
"2017","noload",4,"exp",6,7,9,"B",3495
"2018","noload",4,"exp",6,8,3,"A",3063
"2019","noload",4,"exp",6,9,4,"A",9528
"2020","noload",4,"exp",6,10,2,"A",5510
"2021","noload",4,"exp",7,1,1,"A",3620
"2022","noload",4,"exp",7,2,10,"B",1889
"2023","noload",4,"exp",7,3,8,"B",4778
"2024","noload",4,"exp",7,4,5,"A",4893
"2025","noload",4,"exp",7,5,9,"B",4781
"2026","noload",4,"exp",7,6,2,"A",4130
"2027","noload",4,"exp",7,7,4,"A",6812
"2028","noload",4,"exp",7,8,3,"A",4986
"2029","noload",4,"exp",7,9,7,"B",4311
"2030","noload",4,"exp",7,10,6,"B",3100
"2031","noload",4,"exp",8,1,9,"B",2458
"2032","noload",4,"exp",8,2,1,"A",3183
"2033","noload",4,"exp",8,3,2,"A",9755
"2034","noload",4,"exp",8,4,8,"B",4113
"2035","noload",4,"exp",8,5,7,"B",2764
"2036","noload",4,"exp",8,6,10,"A",4311
"2037","noload",4,"exp",8,7,6,"B",1739
"2038","noload",4,"exp",8,8,5,"A",2313
"2039","noload",4,"exp",8,9,4,"A",9459
"2040","noload",4,"exp",8,10,3,"A",4676
"2041","noload",4,"exp",9,1,3,"A",13114
"2042","noload",4,"exp",9,2,6,"B",6570
"2043","noload",4,"exp",9,3,4,"A",4736
"2044","noload",4,"exp",9,4,7,"B",12150
"2045","noload",4,"exp",9,5,2,"A",3481
"2046","noload",4,"exp",9,6,10,"B",4891
"2047","noload",4,"exp",9,7,5,"A",6810
"2048","noload",4,"exp",9,8,9,"B",7544
"2049","noload",4,"exp",9,9,8,"B",4235
"2050","noload",4,"exp",9,10,1,"A",3554
"2051","noload",4,"exp",10,1,2,"A",5397
"2052","noload",4,"exp",10,2,8,"B",7586
"2053","noload",4,"exp",10,3,3,"A",6229
"2054","noload",4,"exp",10,4,9,"B",6086
"2055","noload",4,"exp",10,5,7,"B",4269
"2056","noload",4,"exp",10,6,5,"B",9075
"2057","noload",4,"exp",10,7,10,"B",3441
"2058","noload",4,"exp",10,8,1,"A",5107
"2059","noload",4,"exp",10,9,4,"A",3771
"2060","noload",4,"exp",10,10,6,"B",2851
"2061","noload",4,"exp",11,1,5,"A",10957
"2062","noload",4,"exp",11,2,4,"A",3930
"2063","noload",4,"exp",11,3,9,"B",6092
"2064","noload",4,"exp",11,4,6,"B",2625
"2065","noload",4,"exp",11,5,7,"B",4640
"2066","noload",4,"exp",11,6,10,"B",3898
"2067","noload",4,"exp",11,7,1,"A",5692
"2068","noload",4,"exp",11,8,8,"B",1361
"2069","noload",4,"exp",11,9,2,"B",7692
"2070","noload",4,"exp",11,10,3,"A",4555
"2071","noload",4,"exp",12,1,9,"B",2701
"2072","noload",4,"exp",12,2,3,"A",2761
"2073","noload",4,"exp",12,3,7,"B",3124
"2074","noload",4,"exp",12,4,6,"B",2114
"2075","noload",4,"exp",12,5,2,"A",3683
"2076","noload",4,"exp",12,6,10,"B",7405
"2077","noload",4,"exp",12,7,5,"A",5270
"2078","noload",4,"exp",12,8,1,"A",6296
"2079","noload",4,"exp",12,9,4,"A",5432
"2080","noload",4,"exp",12,10,8,"B",2213
"2081","noload",6,"prac",0,1,0,"A",2995
"2082","noload",6,"prac",0,2,0,"A",4502
"2083","noload",6,"prac",0,3,0,"A",4067
"2084","noload",6,"prac",0,4,0,"B",1488
"2085","noload",6,"prac",0,5,0,"B",1959
"2086","noload",6,"prac",0,6,0,"B",1517
"2087","noload",6,"prac",0,7,0,"A",947
"2088","noload",6,"prac",0,8,0,"B",1693
"2089","noload",6,"prac",0,9,0,"A",861
"2090","noload",6,"prac",0,10,0,"A",858
"2091","noload",6,"exp",1,1,3,"A",3951
"2092","noload",6,"exp",1,2,2,"A",2255
"2093","noload",6,"exp",1,3,1,"A",2075
"2094","noload",6,"exp",1,4,7,"B",8077
"2095","noload",6,"exp",1,5,10,"B",2382
"2096","noload",6,"exp",1,6,4,"A",3718
"2097","noload",6,"exp",1,7,9,"B",4255
"2098","noload",6,"exp",1,8,8,"B",2390
"2099","noload",6,"exp",1,9,5,"A",2381
"2100","noload",6,"exp",1,10,6,"B",2805
"2101","noload",6,"exp",2,1,1,"A",2411
"2102","noload",6,"exp",2,2,10,"B",1634
"2103","noload",6,"exp",2,3,5,"A",2372
"2104","noload",6,"exp",2,4,3,"A",1916
"2105","noload",6,"exp",2,5,7,"B",2532
"2106","noload",6,"exp",2,6,2,"A",1831
"2107","noload",6,"exp",2,7,9,"B",1938
"2108","noload",6,"exp",2,8,4,"A",2554
"2109","noload",6,"exp",2,9,8,"B",2059
"2110","noload",6,"exp",2,10,6,"B",2158
"2111","noload",6,"exp",3,1,1,"A",2010
"2112","noload",6,"exp",3,2,3,"A",2127
"2113","noload",6,"exp",3,3,6,"B",2991
"2114","noload",6,"exp",3,4,4,"A",2706
"2115","noload",6,"exp",3,5,2,"A",1823
"2116","noload",6,"exp",3,6,7,"B",1882
"2117","noload",6,"exp",3,7,8,"B",3028
"2118","noload",6,"exp",3,8,9,"B",2645
"2119","noload",6,"exp",3,9,5,"A",2228
"2120","noload",6,"exp",3,10,10,"B",1841
"2121","noload",6,"exp",4,1,10,"B",2959
"2122","noload",6,"exp",4,2,2,"A",1123
"2123","noload",6,"exp",4,3,9,"B",1735
"2124","noload",6,"exp",4,4,7,"B",3094
"2125","noload",6,"exp",4,5,6,"B",2917
"2126","noload",6,"exp",4,6,5,"A",1210
"2127","noload",6,"exp",4,7,3,"A",2699
"2128","noload",6,"exp",4,8,1,"A",4664
"2129","noload",6,"exp",4,9,8,"B",2240
"2130","noload",6,"exp",4,10,4,"A",3741
"2131","noload",6,"exp",5,1,10,"B",4677
"2132","noload",6,"exp",5,2,2,"A",4173
"2133","noload",6,"exp",5,3,8,"B",2070
"2134","noload",6,"exp",5,4,9,"B",3609
"2135","noload",6,"exp",5,5,6,"B",2054
"2136","noload",6,"exp",5,6,4,"A",2906
"2137","noload",6,"exp",5,7,5,"A",2127
"2138","noload",6,"exp",5,8,1,"A",1984
"2139","noload",6,"exp",5,9,7,"B",2982
"2140","noload",6,"exp",5,10,3,"A",2616
"2141","noload",6,"exp",6,1,10,"B",2309
"2142","noload",6,"exp",6,2,7,"B",2079
"2143","noload",6,"exp",6,3,3,"A",2593
"2144","noload",6,"exp",6,4,1,"A",2050
"2145","noload",6,"exp",6,5,2,"A",1941
"2146","noload",6,"exp",6,6,6,"B",1804
"2147","noload",6,"exp",6,7,9,"B",3608
"2148","noload",6,"exp",6,8,4,"A",2246
"2149","noload",6,"exp",6,9,8,"B",1970
"2150","noload",6,"exp",6,10,5,"A",1385
"2151","noload",6,"exp",7,1,7,"B",1635
"2152","noload",6,"exp",7,2,10,"A",2085
"2153","noload",6,"exp",7,3,4,"A",3159
"2154","noload",6,"exp",7,4,8,"B",1524
"2155","noload",6,"exp",7,5,3,"A",1674
"2156","noload",6,"exp",7,6,9,"B",4827
"2157","noload",6,"exp",7,7,5,"A",6189
"2158","noload",6,"exp",7,8,6,"B",1872
"2159","noload",6,"exp",7,9,1,"A",1706
"2160","noload",6,"exp",7,10,2,"A",1930
"2161","noload",6,"exp",8,1,8,"B",2726
"2162","noload",6,"exp",8,2,4,"A",1857
"2163","noload",6,"exp",8,3,9,"B",4971
"2164","noload",6,"exp",8,4,5,"A",1465
"2165","noload",6,"exp",8,5,10,"B",2417
"2166","noload",6,"exp",8,6,6,"B",2152
"2167","noload",6,"exp",8,7,1,"A",1736
"2168","noload",6,"exp",8,8,3,"A",6774
"2169","noload",6,"exp",8,9,2,"A",2565
"2170","noload",6,"exp",8,10,7,"B",1813
"2171","noload",6,"exp",9,1,6,"B",2248
"2172","noload",6,"exp",9,2,3,"A",6213
"2173","noload",6,"exp",9,3,8,"B",1191
"2174","noload",6,"exp",9,4,4,"A",2089
"2175","noload",6,"exp",9,5,10,"B",2987
"2176","noload",6,"exp",9,6,7,"B",3022
"2177","noload",6,"exp",9,7,5,"A",2255
"2178","noload",6,"exp",9,8,1,"A",1835
"2179","noload",6,"exp",9,9,2,"B",3590
"2180","noload",6,"exp",9,10,9,"B",2979
"2181","noload",6,"exp",10,1,1,"A",1404
"2182","noload",6,"exp",10,2,2,"A",2342
"2183","noload",6,"exp",10,3,5,"A",3519
"2184","noload",6,"exp",10,4,7,"B",3151
"2185","noload",6,"exp",10,5,4,"B",2956
"2186","noload",6,"exp",10,6,3,"A",5728
"2187","noload",6,"exp",10,7,10,"B",2051
"2188","noload",6,"exp",10,8,9,"B",1591
"2189","noload",6,"exp",10,9,6,"B",1658
"2190","noload",6,"exp",10,10,8,"B",2555
"2191","noload",6,"exp",11,1,7,"B",3490
"2192","noload",6,"exp",11,2,8,"B",4435
"2193","noload",6,"exp",11,3,9,"B",2339
"2194","noload",6,"exp",11,4,2,"A",1852
"2195","noload",6,"exp",11,5,1,"A",1767
"2196","noload",6,"exp",11,6,5,"A",2052
"2197","noload",6,"exp",11,7,6,"B",1560
"2198","noload",6,"exp",11,8,4,"A",1804
"2199","noload",6,"exp",11,9,10,"B",3624
"2200","noload",6,"exp",11,10,3,"B",3412
"2201","noload",6,"exp",12,1,4,"A",1773
"2202","noload",6,"exp",12,2,8,"B",2410
"2203","noload",6,"exp",12,3,10,"B",2801
"2204","noload",6,"exp",12,4,5,"A",2619
"2205","noload",6,"exp",12,5,1,"A",1898
"2206","noload",6,"exp",12,6,7,"B",1283
"2207","noload",6,"exp",12,7,6,"B",1265
"2208","noload",6,"exp",12,8,3,"A",2528
"2209","noload",6,"exp",12,9,9,"B",1923
"2210","noload",6,"exp",12,10,2,"A",4474
"2211","noload",8,"prac",0,1,0,"A",97991
"2212","noload",8,"prac",0,2,0,"B",1285
"2213","noload",8,"prac",0,3,0,"B",2179
"2214","noload",8,"prac",0,4,0,"A",1170
"2215","noload",8,"prac",0,5,0,"B",1044
"2216","noload",8,"prac",0,6,0,"A",811
"2217","noload",8,"prac",0,7,0,"A",602
"2218","noload",8,"prac",0,8,0,"B",464
"2219","noload",8,"prac",0,9,0,"A",603
"2220","noload",8,"prac",0,10,0,"B",1025
"2221","noload",8,"exp",1,1,5,"A",2822
"2222","noload",8,"exp",1,2,7,"B",6062
"2223","noload",8,"exp",1,3,4,"B",4678
"2224","noload",8,"exp",1,4,1,"A",1981
"2225","noload",8,"exp",1,5,6,"B",2899
"2226","noload",8,"exp",1,6,9,"A",4281
"2227","noload",8,"exp",1,7,2,"A",2623
"2228","noload",8,"exp",1,8,8,"B",2350
"2229","noload",8,"exp",1,9,3,"A",1655
"2230","noload",8,"exp",1,10,10,"B",6072
"2231","noload",8,"exp",2,1,1,"A",6673
"2232","noload",8,"exp",2,2,8,"B",1763
"2233","noload",8,"exp",2,3,10,"B",5808
"2234","noload",8,"exp",2,4,2,"A",2528
"2235","noload",8,"exp",2,5,3,"A",2131
"2236","noload",8,"exp",2,6,6,"B",1684
"2237","noload",8,"exp",2,7,7,"B",3027
"2238","noload",8,"exp",2,8,4,"A",3013
"2239","noload",8,"exp",2,9,5,"A",4727
"2240","noload",8,"exp",2,10,9,"B",7724
"2241","noload",8,"exp",3,1,8,"B",2032
"2242","noload",8,"exp",3,2,9,"B",4900
"2243","noload",8,"exp",3,3,7,"B",2580
"2244","noload",8,"exp",3,4,3,"A",2276
"2245","noload",8,"exp",3,5,5,"B",1584
"2246","noload",8,"exp",3,6,4,"A",4100
"2247","noload",8,"exp",3,7,6,"B",7151
"2248","noload",8,"exp",3,8,1,"A",4081
"2249","noload",8,"exp",3,9,2,"A",4189
"2250","noload",8,"exp",3,10,10,"B",5142
"2251","noload",8,"exp",4,1,4,"A",5155
"2252","noload",8,"exp",4,2,6,"B",3259
"2253","noload",8,"exp",4,3,10,"B",3396
"2254","noload",8,"exp",4,4,3,"A",2569
"2255","noload",8,"exp",4,5,5,"A",5450
"2256","noload",8,"exp",4,6,7,"B",8295
"2257","noload",8,"exp",4,7,1,"A",4865
"2258","noload",8,"exp",4,8,9,"B",2610
"2259","noload",8,"exp",4,9,8,"B",2865
"2260","noload",8,"exp",4,10,2,"A",5896
"2261","noload",8,"exp",5,1,8,"B",4597
"2262","noload",8,"exp",5,2,1,"A",2431
"2263","noload",8,"exp",5,3,2,"B",1397
"2264","noload",8,"exp",5,4,7,"B",3440
"2265","noload",8,"exp",5,5,9,"B",4514
"2266","noload",8,"exp",5,6,3,"A",3712
"2267","noload",8,"exp",5,7,6,"B",3096
"2268","noload",8,"exp",5,8,10,"B",3592
"2269","noload",8,"exp",5,9,5,"A",2245
"2270","noload",8,"exp",5,10,4,"A",3826
"2271","noload",8,"exp",6,1,7,"B",2181
"2272","noload",8,"exp",6,2,5,"A",2468
"2273","noload",8,"exp",6,3,1,"A",3961
"2274","noload",8,"exp",6,4,3,"A",5674
"2275","noload",8,"exp",6,5,6,"B",2558
"2276","noload",8,"exp",6,6,10,"B",3376
"2277","noload",8,"exp",6,7,4,"A",4165
"2278","noload",8,"exp",6,8,2,"B",1775
"2279","noload",8,"exp",6,9,9,"B",2475
"2280","noload",8,"exp",6,10,8,"B",3200
"2281","noload",8,"exp",7,1,7,"B",6486
"2282","noload",8,"exp",7,2,3,"A",3438
"2283","noload",8,"exp",7,3,6,"B",1521
"2284","noload",8,"exp",7,4,5,"A",2230
"2285","noload",8,"exp",7,5,4,"A",1892
"2286","noload",8,"exp",7,6,10,"B",1340
"2287","noload",8,"exp",7,7,8,"B",3689
